@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
  @DATA 
 81b03532308d329b9ad8281068183e31, 19.0, 1.0, 0.0, 1.0, 34.1, 12.5, 2.0, 5.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 45.0, 7.0, 315.0, 2.0, 109.0, 2.0, 2.0 
 821a16e8f48830678636efea62a56261, 1703.0, ?, 0.0, 0.0, ?, 3.0, 1.0, 40.0, 1.0, ?, ?, ?, ?, ?, 0.29508196721311475, 976.0, 288.0, 1.0, 69073.0, ?, ? 
 827bf7d91e6539e6821bd43d67f62cbd, 12.0, 1.0, 0.0, 1.0, 64.88333333333334, 12.5, 2.0, 1.0, 1.0, 0.005100840658967924, 0.0019257865599669878, 0.010201681317935848, 0.0, 0.0, 55.0, 2.0, 110.0, 2.0, 21.0, 2.0, 2.0 
 828680cd12763df788e623143fe1cc95, 2901.0, ?, 0.0, 1.0, ?, 24.0, 1.0, 17.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32095326524295886, 3231.0, 1037.0, 1.0, 51906.0, 1.0, 1.0 
 83547e0a7c3d3f96bf91450b3df83a3e, 211.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 4.0, 1.0, 0.426703514739229, 0.0, 0.426703514739229, 1.0, 90.0, 12.4375, 32.0, 398.0, 1.0, 981.0, 1.0, 1.0 
 83787c546948322aa84241e9a4217f6c, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 30.0, 1.0, 1.0 
 84123f3a94fc3a04bcf9f6c141ec6458, 3000.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 3.0, 1.0, 2.0176911157024794e-06, 0.0, 2.0176911157024794e-06, 0.0, 0.0, 0.03139316560270372, 13315.0, 418.0, 1.0, 9916.0, 1.0, 1.0 
 844fb8a1ee89306a9ea57a4aabf97a08, 19.0, 1.0, 0.0, 1.0, 22.383333333333333, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 112.66666666666667, 3.0, 338.0, 2.0, 78.0, 2.0, 2.0 
 8461e3c3e5e137c6b53734342f5d9f13, 12.0, ?, 0.0, 1.0, 9.516666666666667, 12.5, 2.0, 11.0, 1.0, 0.03137160696428493, 0.011648531924603953, 0.06274321392856987, 2.0, 195.0, 81.5, 4.0, 326.0, 2.0, 136.0, 2.0, 2.0 
 84c52bb5fddc3e3eadd9db2841412469, 1748.0, ?, 0.0, 0.0, ?, 19.0, 1.0, 10.0, 0.0, ?, ?, ?, ?, ?, 0.5979238754325259, 1445.0, 864.0, 1.0, 18948.0, ?, ? 
 852facac8fd93721989eb2a4ee56bd77, 2247.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 0.6598689002184996, 1373.0, 906.0, 1.0, 128.0, 1.0, 1.0 
 8531f30bdb6d3bce98613f025209fda1, 366.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 7.533333333333333, 60.0, 452.0, 1.0, 1154.0, 1.0, 1.0 
 8541fce004cc313b83609686dba4ccfc, 707.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 10.125, 24.0, 243.0, 1.0, 1144.0, 1.0, 1.0 
 857e9d320711342d98223faaa3f17715, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 10.0, 1.0, 0.003175054099000936, 0.0, 0.003175054099000936, 0.0, 0.0, 83.0, 4.0, 332.0, 1.0, 126.0, 1.0, 1.0 
 85b340dba7f13401b92a3bc57b477aba, 1419.0, ?, 0.0, 0.0, ?, 22.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 1.1198979591836735, 392.0, 439.0, 1.0, 500.0, ?, ? 
 8632f00088dd3e80a585e874a7779838, 2608.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 4.0, 1.0, ?, ?, ?, ?, ?, 0.1946624803767661, 10192.0, 1984.0, 1.0, 10756.0, ?, ? 
 86b295178830303ea2c556fe010de97a, 1472.0, ?, 0.0, 2.0, ?, 19.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1275167785234899, 149.0, 168.0, 1.0, 2243.0, 1.0, 1.0 
 8735b441c4ce3abf9d6934ef6fb562e3, 12.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 20.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 186.0, 1.0, 186.0, 1.0, 244.0, 1.0, 1.0 
 879f2bb278e1347ca6412604e37934a3, 961.0, ?, 0.0, 0.0, ?, 11.0, 1.0, 274.0, 2.0, ?, ?, ?, ?, ?, 0.04059886700836256, 7414.0, 301.0, 1.0, 263948.0, ?, ? 
 8814f2e23b783323a819028c3acb7173, 128.0, ?, 0.0, 1.0, 226.51813922355, 16.116, 50.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 250.0, 3061.0, 242.0, 242.0 
 884e789428f935f5aa37a3cd6022739c, 1767.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 2.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 1.1253644314868805, 686.0, 772.0, 1.0, 5118.0, 1.0, 1.0 
 88977a5c35b737c08baf5092749c588b, 19.0, 1.0, 0.0, 1.0, 3.683333333333333, 12.5, 2.0, 3.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 62.0, 2.0, 2.0 
 88def6dde26f3325a028e45f106fb334, 45.0, ?, 0.0, 0.0, ?, 19.0, 1.0, ?, 0.0, ?, ?, ?, ?, ?, 0.33962264150943394, 53.0, 18.0, 1.0, 0.0, ?, ? 
 8916d161f0f235eba4a7033b58c317b6, 1705.0, ?, 0.0, 0.0, ?, 16.0, 1.0, 31.0, 0.0, ?, ?, ?, ?, ?, 1.1661422278162366, 1589.0, 1853.0, 1.0, 54192.0, ?, ? 
 89561af9643f3008911df663f6616d6b, 2516.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 3.0, 1.0, ?, ?, ?, ?, ?, 0.754996776273372, 3102.0, 2342.0, 1.0, 7765.0, ?, ? 
 8a601303eede3354b033912874cef9bc, 1903.0, ?, 0.0, 2.0, ?, 16.0, 1.0, 0.0, 0.0, 1.4792899408284024e-05, 0.0, 1.4792899408284024e-05, 0.0, 0.0, 1.3387423935091278, 493.0, 660.0, 1.0, 813.0, 1.0, 1.0 
 8a8a0724dd253a9391a1f8bd5ecf80fe, 196.0, ?, 0.0, 0.0, ?, 5.0, 1.0, 4.0, 0.0, ?, ?, ?, ?, ?, 2.0, 11.0, 22.0, 1.0, 826.0, ?, ? 
 8ab7cc9fd955368b9d11c2fc2be04287, 864.0, ?, 0.0, 0.0, ?, 4.0, 1.0, 4.0, 0.0, ?, ?, ?, ?, ?, 0.5063291139240507, 474.0, 240.0, 1.0, 3797.0, ?, ? 
 8ad93d7880203199894febd56a34ccc4, 343.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 19.814814814814813, 27.0, 535.0, 1.0, 1287.0, 1.0, 1.0 
 8b194b81bda937e8aa60973c41d444f5, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 6.0, 1.0, 0.001821276521976636, 0.0, 0.001821276521976636, 1.0, 191.0, 149.0, 2.0, 298.0, 1.0, 68.0, 1.0, 1.0 
 8b4ffd6150f13d009e60a985610cba0c, 1094.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 1.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 2.601572739187418, 763.0, 1985.0, 1.0, 1802.0, 1.0, 1.0 
 8cd1b56a479d359e814c5e7374a0fdb3, 2396.0, ?, 0.0, 1.0, ?, 11.0, 1.0, 2.0, 0.0, ?, ?, ?, ?, ?, 0.16305062458908612, 1521.0, 248.0, 1.0, 4857.0, ?, ? 
 8d364751d4303531a88d5345a35aee4e, 366.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.426703514739229, 0.0, 0.426703514739229, 1.0, 90.0, 13.947368421052632, 38.0, 530.0, 1.0, 1265.0, 1.0, 1.0 
 8d7533dfcbe1313c9a6761fffacfd590, 19.0, 1.0, 0.0, 1.0, -1.8833333333333333, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 49.42857142857143, 7.0, 346.0, 2.0, 103.0, 2.0, 2.0 
 8d8c638dbd0939fb88802df8116d030a, 2701.0, ?, 0.0, 1.0, 2075.3, 18.0, 1.0, 15.0, 0.0, 0.00125, 0.00125, 0.0025, 0.0, 0.0, 0.0013498381728099642, 130386.0, 176.0, 2.0, 42407.0, 2.0, 2.0 
 8e70bf19c7223a54a66b6a0497e004d0, 1836.0, ?, 0.0, 0.0, ?, 26.0, 1.0, 20.0, 0.0, ?, ?, ?, ?, ?, 0.8039568345323741, 556.0, 447.0, 1.0, 38506.0, ?, ? 
 9032bd48b5d73c8b852c3fda17709726, 19.0, 1.0, 0.0, 1.0, 46.11666666666667, 12.5, 2.0, 6.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 0.0, 18.0, 0.0, 2.0, 118.0, 2.0, 2.0 
 90cb8f4cfdc73f0cbe9d65c26b935e6e, 1804.0, ?, 0.0, 0.0, ?, 16.0, 1.0, 26.0, 1.0, ?, ?, ?, ?, ?, 0.16840342389281726, 5374.0, 905.0, 1.0, 47731.0, ?, ? 
 911299f3b043383ca775662f72441c65, 2139.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7925925925925926, 135.0, 107.0, 1.0, 74118.0, 1.0, 1.0 
 925e370887573b20acd4d3850797fef6, 2113.0, ?, 0.0, 0.0, ?, 1.0, 1.0, 5.0, 0.0, ?, ?, ?, ?, ?, 0.8180076628352491, 522.0, 427.0, 1.0, 11246.0, ?, ? 
 928d67f50c573b01ad5c37c956190a1e, 17.0, 1.0, 0.0, 1.0, 16.333333333333336, 12.5, 2.0, 6.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 52.333333333333336, 6.0, 314.0, 2.0, 107.0, 2.0, 2.0 
 9302e48daf2032b2a1219d7d93fc408e, 1959.0, ?, 0.0, 0.0, ?, 12.0, 1.0, 18.0, 1.0, ?, ?, ?, ?, ?, 0.11176470588235295, 4930.0, 551.0, 1.0, 36713.0, ?, ? 
 9436c601c72a3a6ca8648b632fdebd73, 19.0, 1.0, 0.0, 1.0, 1.2666666666666666, 12.5, 2.0, 8.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 45.285714285714285, 7.0, 317.0, 2.0, 160.0, 2.0, 2.0 
 943cc94539c73346abe525f981a8ef02, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.004292707324837051, 0.0, 0.004292707324837051, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0, 1.0, 1.0 
 946963b2340937f1a0901f8542c53ab0, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.4, 5.0, 102.0, 1.0, 16.0, 1.0, 1.0 
 94bc596e1528316fb2f96f7748ead6aa, 346.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 13.172413793103448, 58.0, 764.0, 1.0, 1230.0, 1.0, 1.0 
 955adb1baaf2347f89001e5615ea9cc3, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.0, 1.0, 25.0, 1.0, 1.0 
 9576e1dbc6263fc5ab78107518a264cd, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 5.0, 1.0, 0.0007608832691239761, 0.0, 0.0007608832691239761, 0.0, 0.0, 73.75, 4.0, 295.0, 1.0, 56.0, 1.0, 1.0 
 958e1832031e3b85b02633dcf6c3b62c, 2661.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 80.0, 1.0, ?, ?, ?, ?, ?, 0.5495495495495496, 999.0, 549.0, 1.0, 214293.0, ?, ? 
 9731947a99aa32229d784d73366f6676, 20.0, 1.0, 0.0, 1.0, 44.6, 12.5, 2.0, 5.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 0.0, 8.0, 0.0, 2.0, 115.0, 2.0, 2.0 
 978d374d04e638f4b00ec74384d8990b, 269.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 1.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 0.42417582417582417, 455.0, 193.0, 1.0, 466.0, 1.0, 1.0 
 97ce36370bde3b948df3deba2be89761, 20.0, 1.0, 0.0, 1.0, 2.15, 12.5, 2.0, 9.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 33.54545454545455, 11.0, 369.0, 2.0, 182.0, 2.0, 2.0 
 98e7f90444c838cebd4e5fcf9a24d1d7, 1441.0, ?, 0.0, 1.0, ?, 11.0, 1.0, 5.0, 1.0, ?, ?, ?, ?, ?, 0.03930817610062893, 636.0, 25.0, 1.0, 7935.0, ?, ? 
 990023259eb3335194b9649b3f751526, 1840.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 20.0, 0.0, ?, ?, ?, ?, ?, 0.40557511178765104, 10511.0, 4263.0, 1.0, 38569.0, ?, ? 
 995afba5736835ea97ef0b88320dd0ed, 1467.0, ?, 0.0, 0.0, ?, 12.0, 1.0, 5.0, 0.0, ?, ?, ?, ?, ?, 0.36192109777015435, 583.0, 211.0, 1.0, 7476.0, ?, ? 
 996a33c9ba753a7595870959b8c3fec1, 19.0, 1.0, 0.0, 1.0, 67.68333333333334, 12.5, 2.0, 4.0, 1.0, 0.005100840658967924, 0.0019257865599669878, 0.010201681317935848, 0.0, 0.0, 48.57142857142857, 7.0, 340.0, 2.0, 90.0, 2.0, 2.0 
 996d85ecd5013c6dbcee2e1fd39c70f1, 19.0, 1.0, 0.0, 1.0, 0.21666666666666667, 12.5, 2.0, 3.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 0.0, 15.0, 0.0, 2.0, 73.0, 2.0, 2.0 
 9ad3cca7e6ca3a9584d86c1e38ab0a8e, 3067.0, ?, 0.0, 1.0, 3521.2479166666667, 20.11764705882353, 3.4, 102.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0573594248854332, 92086.0, 97368.0, 17.0, 315879.0, 14.0, 14.0 
 9af2a30516ac3810af9db6cf0b08d920, 2946.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, 0.38144329896907214, 776.0, 296.0, 1.0, 4646.0, ?, ? 
 9b19ea2fa04b3301b2468f963e995abf, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 3.0, 123.0, 1.0, 28.0, 1.0, 1.0 
 9b956a17704538c1b26069ab3529f10d, 1652.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 8.0, 1.0, 0.00071233884824591, 0.0, 0.00071233884824591, 0.0, 0.0, 6.339920948616601, 506.0, 3208.0, 1.0, 14680.0, 1.0, 1.0 
 9be575f27e9c3cf99452bac602d3a5ed, 2818.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 3.0, 1.0, ?, ?, ?, ?, ?, 1.3700787401574803, 889.0, 1218.0, 1.0, 10479.0, ?, ? 
 9cd2228b891734d793233e5c33ee4c4a, 73.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 233.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2714794102694458, 3934.0, 5002.0, 1.0, 17071.0, 1.0, 1.0 
 9d0e80f9a0673a329b3261d8325d110a, 180.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 3.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 1.184782608695652, 276.0, 327.0, 1.0, 657.0, 1.0, 1.0 
 9d41823af73e32949d2806ea9c2db55e, 375.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 10.816326530612244, 49.0, 530.0, 1.0, 1143.0, 1.0, 1.0 
 9d5bf717e8da3dd499ef8d189f7756ed, 375.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 6.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 13.186046511627907, 43.0, 567.0, 1.0, 2295.0, 1.0, 1.0 
 9d8b67917c7034de809fbfc1582f2f8c, 422.0, ?, 0.0, 0.0, 2.1083333333333334, 21.0, 3.0, 15.0, 2.0, ?, ?, ?, ?, ?, 1.5714748784440842, 3085.0, 4848.0, 3.0, 6601.0, ?, ? 
 9dfe3d55395532aebd28aab92f1e0b7d, 510.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.5, 22.0, 253.0, 1.0, 1205.0, 1.0, 1.0 
 9e5d93867adb300f9df60dc04649cf88, 1503.0, ?, 0.0, 1.0, 54702.96666666667, 22.0, 1.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011086474501108647, 902.0, 1.0, 2.0, 22151.0, 1.0, 1.0 
 9e7afc91417f34d0a6c320ec010686d5, 126.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 3.9285714285714284, 28.0, 110.0, 1.0, 30.0, ?, ? 
 9ed99548c1f7301b8594036edf189843, 929.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.130434782608695, 23.0, 187.0, 1.0, 1184.0, 1.0, 1.0 
 9f15b579c67f320aa0115070e104512b, 2419.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 2.0, 1.0, ?, ?, ?, ?, ?, 1.141337386018237, 1974.0, 2253.0, 1.0, 6122.0, ?, ? 
 9fe37f4629ad383cbe6bd9a175b9244c, 168.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 3.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 0.8977272727272727, 176.0, 158.0, 1.0, 564.0, 1.0, 1.0 
 a14c0606ee0a3ae491666cbe8507c023, 20.0, 1.0, 0.0, 1.0, 27.416666666666668, 12.5, 2.0, 4.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 0.0, 3.0, 0.0, 2.0, 85.0, 2.0, 2.0 
 a20b12975029347eba851383530aa773, 286.0, ?, 0.0, 1.0, -0.13333333333333333, 13.0, 2.0, 10.0, 1.0, ?, ?, ?, ?, ?, 1.2222222222222223, 117.0, 143.0, 2.0, 2879.0, ?, ? 
 a2152976aa2d3037995f8fcdd37ede11, 184.0, ?, 0.0, 2.0, ?, 12.0, 1.0, 212.0, 0.0, ?, ?, ?, ?, ?, 0.7358490566037735, 53.0, 39.0, 1.0, 39074.0, ?, ? 
 a254708cc30238d8959d2b6cce121bc2, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 4.0, 1.0, 0.003914459940854468, 0.0, 0.003914459940854468, 0.0, 0.0, 101.33333333333333, 3.0, 304.0, 1.0, 53.0, 1.0, 1.0 
 a2c4e025e86330f386f5cfb74d46be35, 2282.0, ?, 0.0, 0.0, ?, 12.0, 1.0, 5.0, 0.0, ?, ?, ?, ?, ?, 1.7718978102189782, 548.0, 971.0, 1.0, 11886.0, ?, ? 
 a301d831b0643663b78adbb78ea5e4c7, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 5.0, 1.0, 0.003883136094674556, 0.0, 0.003883136094674556, 1.0, 191.0, 60.0, 5.0, 300.0, 1.0, 63.0, 1.0, 1.0 
 a3b52da07d17323e857c62768ae782bf, 766.0, ?, 0.0, 0.0, ?, 0.0, 1.0, 6.0, 0.0, ?, ?, ?, ?, ?, 0.136986301369863, 292.0, 40.0, 1.0, 4652.0, ?, ? 
 a3df2679c3353ffcb01c7cefcbed7f40, 1699.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 33.0, 1.0, 0.00071233884824591, 0.0, 0.00071233884824591, 0.0, 0.0, 1.6664249456127629, 1379.0, 2298.0, 1.0, 56178.0, 1.0, 1.0 
 a480953a61ea3d528f8d52baf5be6351, 1756.0, ?, 0.0, 0.0, ?, 17.0, 1.0, 18.0, 1.0, ?, ?, ?, ?, ?, 0.880922950144211, 2427.0, 2138.0, 1.0, 32980.0, ?, ? 
 a4d062feab7930b1b17ebbf81e0fce7d, 1579.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.021520293847566575, 0.0, 0.021520293847566575, 0.0, 0.0, 1.2908224076281287, 839.0, 1083.0, 1.0, 1037.0, 1.0, 1.0 
 a4e2523d49873cc69ad105b292b911d0, 174.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 2.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 2.776315789473684, 152.0, 422.0, 1.0, 418.0, 1.0, 1.0 
 a520860d50e13eb6be6a30042a026654, 18.0, 1.0, 0.0, 1.0, 41.7, 12.5, 2.0, 7.0, 1.0, 0.00986153751984049, 0.00986153751984049, 0.01972307503968098, 1.0, 191.0, 10.942857142857143, 35.0, 383.0, 2.0, 129.0, 2.0, 2.0 
 a561b6f45f1338f5aef9aceae0fb4776, 866.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 5.309523809523809, 42.0, 223.0, 1.0, 1521.0, 1.0, 1.0 
 a56beb8456ed3f3899e5636ab99a5f18, 20.0, 1.0, 0.0, 1.0, -6.266666666666667, 12.5, 2.0, 5.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 0.0, 6.0, 0.0, 2.0, 113.0, 2.0, 2.0 
 a5aa75a9379d320d8e0e11481522bd42, 1729.0, ?, 0.0, 0.0, ?, 25.0, 1.0, 8.0, 0.0, ?, ?, ?, ?, ?, 0.9365721997300944, 741.0, 694.0, 1.0, 14025.0, ?, ? 
 a684fbc5cf953ca980c955f768e432e8, 2759.0, ?, 0.0, 1.0, -2.6666666666666665, 10.0, 2.0, 0.0, 1.0, ?, ?, ?, ?, ?, 0.08196721311475409, 61.0, 5.0, 2.0, 155.0, ?, ? 
 a727d334d6d738f5b101e58c906d281c, 752.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 12.736842105263158, 19.0, 242.0, 1.0, 1125.0, 1.0, 1.0 
 a73ef2925efe37218a25bb344d587bc8, 436.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.38888888888889, 36.0, 878.0, 1.0, 1282.0, 1.0, 1.0 
 a7405fd7d82336438e5fedeca30e84eb, 19.0, 1.0, 0.0, 1.0, -9.2, 12.5, 2.0, 6.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 35.5, 8.0, 284.0, 2.0, 126.0, 2.0, 2.0 
 a75df22b2734307f80fae86bd0e563b2, 1500.0, ?, 0.0, 0.0, ?, 6.0, 1.0, 17.0, 0.0, ?, ?, ?, ?, ?, 0.7536443148688047, 686.0, 517.0, 1.0, 26728.0, ?, ? 
 a774f91a51bc32fba2e1a4a252adbb34, 83.0, ?, 0.0, 2.0, ?, 12.0, 1.0, 118.0, 0.0, ?, ?, ?, ?, ?, 3.1, 10.0, 31.0, 1.0, 9806.0, ?, ? 
 a782ce45779a3c858836e028f8f79fe5, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 85.0, 1.0, 85.0, 1.0, 12.0, 1.0, 1.0 
 a7ca2d3397c23a408c4ebd2bb9c0baa5, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 12.0, 1.0, 1.0 
 a7d16a454075350dbe45e603c057b8de, 3233.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 31.0, 1.0, ?, ?, ?, ?, ?, 0.16883869099333912, 3453.0, 583.0, 1.0, 102838.0, ?, ? 
 a7faae7b59873eceadef895c42ac2c41, 18.0, 1.0, 0.0, 1.0, 7.266666666666667, 12.5, 2.0, 4.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 73.0, 2.0, 2.0 
 a8e39cde6e0e3d48b59987c35f387f34, 17.0, 1.0, 0.0, 1.0, -9.966666666666667, 12.5, 2.0, 3.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 9.0, 0.0, 2.0, 59.0, 2.0, 2.0 
 a9744567e2f33095aa022d793b957492, 19.0, 1.0, 0.0, 1.0, 0.16666666666666666, 12.5, 2.0, 2.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 86.5, 4.0, 346.0, 2.0, 46.0, 2.0, 2.0 
 a97465a70e0d3d2192abc1b2bd5d6080, 19.0, 1.0, 0.0, 1.0, -4.816666666666666, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 8.0, 0.0, 2.0, 109.0, 2.0, 2.0 
