@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_screen_name string 
 @ATTRIBUTE author_sub_type {uprivate, ucompany, ucrowdturfer, ubot} 
@ATTRIBUTE author_type {ubad_actor, ugood_actor} 
@ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE default_profile numeric 
 @ATTRIBUTE default_profile_image numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE listed_count numeric 
 @ATTRIBUTE max_tfidf numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
 @ATTRIBUTE sum_tfidf numeric 
 @ATTRIBUTE verified numeric 
  @DATA 
 0e6edb8cf1ef3a2a95b8f281c8d06b37, 2167.0, uEkrance, uprivate, ugood_actor, 0.0, 0.0, ?, 13.0, 1.0, 19.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.9575113808801214, 0.0, ?, 659.0, 631.0, 1.0, 42722.0, ?, ?, ?, 0.0 
 0e850f6291c633409ab2b581bc7b9408, 510.0, uforevertheymad1, uprivate, ugood_actor, 0.0, 0.0, ?, 5.0, 1.0, 11.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.6480541455160744, 0.0, ?, 591.0, 383.0, 1.0, 5666.0, ?, ?, ?, 0.0 
 0e8b7446a8de3d97aac7aaf665703b6e, 1272.0, uShaunBasically, uprivate, ugood_actor, 0.0, 0.0, ?, 20.0, 1.0, 7.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.8725490196078431, 0.0, ?, 102.0, 89.0, 1.0, 8917.0, ?, ?, ?, 0.0 
 0eb501757b2330a6a80d159983cb74e4, 741.0, uCannaQueen420, uprivate, ugood_actor, 0.0, 2.0, ?, 12.0, 1.0, 58.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.32188703465982027, 106.0, ?, 3116.0, 1003.0, 1.0, 43683.0, ?, ?, ?, 0.0 
 0eb992cb63a23842ba974ebd4467977e, 3085.0, ucoderzombie, uprivate, ugood_actor, 0.0, 0.0, ?, 17.0, 1.0, 10.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.28511087645195354, 48.0, ?, 947.0, 270.0, 1.0, 32629.0, ?, ?, ?, 0.0 
 0ebf0a36da3736afac99654414c90631, 3312.0, utimburks, uprivate, ugood_actor, 0.0, 0.0, ?, 17.0, 1.0, 11.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.5640187870124566, 363.0, ?, 4897.0, 2762.0, 1.0, 37522.0, ?, ?, ?, 0.0 
 1072cf408a2c3d4ba35b8edda7d32057, 2707.0, uhipEchik, uprivate, ugood_actor, 0.0, 0.0, ?, 10.0, 1.0, 90.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.36356573533220155, 1562.0, ?, 34753.0, 12635.0, 1.0, 245896.0, ?, ?, ?, 0.0 
 10b8bdbb3ecb3161a7847a9d56766005, 2372.0, uViki, ucompany, ugood_actor, 0.0, 1.0, ?, 19.0, 1.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.0017797349612395776, 655.0, ?, 317463.0, 565.0, 1.0, 24833.0, 1.0, 1.0, ?, 1.0 
 1302cec5165f33f086b10fedcd33b44f, 1729.0, uChristianDemand, ucompany, ugood_actor, 0.0, 1.0, 2603.758333333333, 12.705882352941176, 3.4, 5.0, 0.29411764705882354, 0.0021306824077722, 0.006737807328118514, 0.0234375064854942, 0.0, 0.0, ?, ?, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001567398119122257, ?, ?, 0.0015673981191222572, 0.0015673981191222572, 0.0, 0.0, 2.655742100606481e-19, 2.655742100606481e-19, 1.0, ?, ?, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.001567398119122257, ?, ?, 0.0015673981191222572, 0.0015673981191222572, 0.0, 0.0, 2.655742100606481e-19, 2.655742100606481e-19, 0.0, 0.0, 0.0, 0.2533422459893048, 13.0, ?, 2992.0, 758.0, 17.0, 9151.0, 11.0, 17.0, ?, 0.0 
 14329e018e733b90a6e52fdf8dc77b3d, 2582.0, uGlasgowWarriors, ucompany, ugood_actor, 0.0, 0.5, 669.5333333333333, 12.0, 2.0, 16.0, 0.5, 0.015747420037504952, 0.0, 0.015747420037504952, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.05997204310772422, 457.0, ?, 44354.0, 2660.0, 2.0, 42542.0, 1.0, 1.0, ?, 1.0 
 14332e050e0d3cb18145725bbf1d4a3a, 2741.0, uncbja, ucompany, ugood_actor, 0.0, 2.0, ?, 13.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.09277589916999693, 98.0, ?, 16265.0, 1509.0, 1.0, 13387.0, 1.0, 1.0, ?, 0.0 
 143d7e8c660b3471b2ee46bc15087bf1, 2333.0, uRJV4U, uprivate, ugood_actor, 0.0, 2.0, ?, 15.0, 1.0, 19.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.03038037726452095, 58.0, ?, 16063.0, 488.0, 1.0, 44691.0, 1.0, 1.0, ?, 0.0 
 1476b9f43e5438fcaedd5267d6520bd1, 3100.0, uFrankMarcopolos, uprivate, ugood_actor, 0.0, 2.0, ?, 17.0, 1.0, 7.0, 1.0, 0.0035187804222459635, 0.0, 0.0035187804222459635, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.007947320617620345, 818.0, ?, 22020.0, 175.0, 1.0, 22184.0, 1.0, 1.0, ?, 0.0 
 16a3a9bd786f31caa7ffb82a3a2d9651, 210.0, uarjjony, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.9497907949790795, 15.0, ?, 478.0, 454.0, 1.0, 14.0, 1.0, 1.0, ?, 0.0 
 172a0fd0317d33bd919de062015a40b8, 2725.0, uproofpoint, ucompany, ugood_actor, 0.0, 0.0, 29403.933333333334, 1.0, 1.0, 1.0, 0.0, 0.008066268218701333, 0.008066268218701333, 0.016132536437402666, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.10483870967741936, 475.0, ?, 16740.0, 1755.0, 2.0, 4660.0, 2.0, 2.0, ?, 1.0 
 18d6aadc9370340da65654ced2720e30, 1375.0, uGlamourModels4u, ucompany, ugood_actor, 0.0, 1.0, 0.4666666666666667, 17.0, 2.0, 0.0, 0.0, 1.5760059777548393e-06, 1.5760059777548393e-06, 3.1520119555096787e-06, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.014854827819041188, 9.0, ?, 2962.0, 44.0, 2.0, 209.0, 2.0, 2.0, ?, 0.0 
 19740990390d3f82adf68f836ce358ae, 2654.0, umandfhers, ucompany, ugood_actor, 0.0, 2.0, ?, 15.0, 1.0, 6.0, 0.0, 0.00391203462677588, 0.0, 0.00391203462677588, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.007019425479634062, 1332.0, ?, 124939.0, 877.0, 1.0, 16698.0, 1.0, 1.0, ?, 0.0 
 19c6273412513d7fbea2ad7456288dcd, 2752.0, uAllibally, uprivate, ugood_actor, 0.0, 0.0, 2.1166666666666667, 18.333333333333332, 3.0, 10.0, 1.6666666666666667, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 1.8954468802698146, 26.0, ?, 593.0, 1124.0, 3.0, 29563.0, ?, ?, ?, 0.0 
 1a6d7bc15a8732f798a339532cf20b9d, 2721.0, uDJFolk, uprivate, ugood_actor, 0.0, 0.0, 10.4, 15.5, 2.0, 0.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.012515934639007997, 542.0, ?, 25887.0, 324.0, 2.0, 2393.0, ?, ?, ?, 0.0 
 1c27011863ac373aa1fad140874a6257, 2567.0, uAirlineFlyer, uprivate, ugood_actor, 0.0, 1.0, ?, 22.0, 1.0, 69.0, 2.0, 0.00031887755102040814, 0.0, 0.00031887755102040814, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.041104325960897005, 591.0, ?, 19487.0, 801.0, 1.0, 179148.0, 1.0, 1.0, ?, 0.0 
 1d08f640614c3561b55914f34cb37bc3, 2588.0, usteveucnlive, uprivate, ugood_actor, 0.0, 0.0, ?, 19.0, 1.0, 89.0, 4.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.015630372940698366, 632.0, ?, 31989.0, 500.0, 1.0, 232254.0, ?, ?, ?, 0.0 
 1f3d313aff433b9fb5c813951d1f47cb, 2797.0, uCrawfishBoxes, ucompany, ugood_actor, 0.0, 0.8571428571428571, 6740.747222222217, 11.857142857142858, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.07404945493219889, 351.0, ?, 7522.0, 557.0, 7.0, 26006.0, 7.0, 7.0, ?, 0.0 
 2371fe068cc936258078df5b04a950d6, 1313.0, unahidbinteyanis, ucrowdturfer, ubad_actor, 0.0, 1.0, 144.48333333333332, 11.0, 2.0, 0.0, 1.0, 1.953125e-05, 0.0, 1.953125e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 5.378486055776892, 13.0, ?, 251.0, 1350.0, 2.0, 273.0, 1.0, 2.0, ?, 0.0 
 23c0a5230a933ae1b1280f72deb04b3e, 2636.0, uSquareTrade, ucompany, ugood_actor, 0.0, 1.0, 15660.06666666667, 12.5, 1.0, 5.0, 0.0, 0.0003858086045158371, 0.0, 0.0003858086045158371, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.03960685091475282, 222.0, ?, 10276.0, 407.0, 2.0, 15449.0, 1.0, 2.0, ?, 0.0 
 23e127cd49d138979906c24d01ae28a3, 1524.0, usumon1314, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 2.691256830601093, 0.0, ?, 732.0, 1970.0, 1.0, 676.0, 1.0, 1.0, ?, 0.0 
 2818cd5055293ed5be41315b98a4cac7, 2182.0, usalescreative1, ucompany, ugood_actor, 0.0, 1.0, 5862.85476190475, 17.0, 1.0, 8.0, 0.0, 1.690392190153717e-09, 0.0, 1.690392190153717e-09, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.9033485540334856, 73.0, ?, 7884.0, 7122.0, 8.0, 18106.0, 1.0, 8.0, ?, 0.0 
 28956aa6fafc389da5ba7afb0feaaaa6, 1877.0, uRFC_Rab, uprivate, ugood_actor, 0.0, 0.0, ?, 14.0, 1.0, 14.0, 3.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.08874120406567632, 0.0, ?, 15348.0, 1362.0, 1.0, 27476.0, ?, ?, ?, 0.0 
 2aa68814d35f353ea0f065a7e59d67f6, 1818.0, ujanmhlongo, uprivate, ugood_actor, 0.0, 0.0, 1.9055555555500001, 23.75, 4.0, 15.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 1.0, 0.0, 0.472750725572396, 8.0, ?, 3101.0, 1466.0, 4.0, 27871.0, ?, ?, ?, 0.0 
 2d6b5a16122f304ab0dc91d0a7433334, 2468.0, uAmazonHelp, ucompany, ugood_actor, 0.0, 0.0, ?, 15.0, 1.0, 302.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0007551475894010841, 483.0, ?, 59591.0, 45.0, 1.0, 746517.0, ?, ?, ?, 1.0 
 2ecae08c4e433791895d260d7bce8aca, 2822.0, umuscle_fitness, ucompany, ugood_actor, 0.0, 2.0, ?, 15.0, 1.0, 9.0, 0.0, 0.06729787584213946, 0.0, 0.06729787584213946, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.0034866337086091573, 3755.0, ?, 579929.0, 2022.0, 1.0, 28026.0, 1.0, 1.0, ?, 1.0 
 2f21f36a86913161813160308a6947b1, 450.0, uShowMaxOnline, ucompany, ugood_actor, 0.0, 0.0, 15164.95, 20.0, 1.0, 19.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.027909794054608146, 41.0, ?, 21462.0, 599.0, 3.0, 8962.0, ?, ?, ?, 1.0 
 2fb67ada4d203d75bc5b688a77e8fc44, 2456.0, upapercuppoonie, uprivate, ugood_actor, 0.0, 0.0, ?, 21.0, 1.0, 228.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.3396778916544656, 32.0, ?, 2049.0, 696.0, 1.0, 560480.0, ?, ?, ?, 0.0 
 3c4c47afcfb83eea9362d89d987bfb7d, 73.0, umarckmarck112, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.4912854030501089, 0.0, ?, 918.0, 451.0, 1.0, 77.0, 1.0, 1.0, ?, 0.0 
 439e2f1b44753e6b95f363e9ec6be803, 789.0, upedrolane22, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.325, 17.0, ?, 80.0, 26.0, 1.0, 262.0, 1.0, 1.0, ?, 0.0 
 477e229670d7366b9aed120f50856bae, 1210.0, uBhimsenup, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 2.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 1.5709570957095709, 24.0, ?, 909.0, 1428.0, 1.0, 2935.0, 1.0, 1.0, ?, 0.0 
 5371821e67b53582bffbb293b2554dda, 2413.0, uadoula01, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 1.0, 3.6861313868613137, 33.0, ?, 548.0, 2020.0, 1.0, 2104.0, 1.0, 1.0, ?, 0.0 
 5825d8fc697538d0b36bc6ea94b69146, 1100.0, urahman1574, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.48498845265588914, 23.0, ?, 433.0, 210.0, 1.0, 1269.0, 1.0, 1.0, ?, 0.0 
 5b1ad193288437988d50ffe9a1214d68, 822.0, uKolithaNayanapr, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.40532544378698226, 6.0, ?, 338.0, 137.0, 1.0, 873.0, 1.0, 1.0, ?, 0.0 
 5c5a4925c163339ba7e756d6fffae3cd, 88.0, uIerashaC, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.5124378109452736, 3.0, ?, 201.0, 103.0, 1.0, 783.0, 1.0, 1.0, ?, 0.0 
 6c952b965d7d375192e0107f62cb7f38, 1917.0, uKingVsGaramja, ucrowdturfer, ubad_actor, 0.0, 1.0, ?, 11.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 0.13689482470784642, 0.0, ?, 599.0, 82.0, 1.0, 150.0, 1.0, 1.0, ?, 0.0 
