@relation 'bad_actors-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,2-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute boost_score_avg numeric
@attribute boost_score_std_dev numeric
@attribute boost_score_sum numeric
@attribute boosting_timeslots_count numeric
@attribute cocitation_net_betweenness_centrality numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality numeric
@attribute cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute count_authors_sharing_boosted_posts numeric
@attribute max_tfidf numeric
@attribute sum_tfidf numeric
@attribute topic_net_betweenness_centrality numeric
@attribute topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_closeness_centrality numeric
@attribute topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_degree_centrality numeric
@attribute topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality numeric
@attribute topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality numeric
@attribute topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute 'prediction margin' numeric
@attribute 'predicted author_type' {bad_actor,good_actor}
@attribute author_type {bad_actor,good_actor}

@data
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000371,-0.360542,28.126231,0.014306,0.002483,1.255011,5.373742,0.02286,0.009112,0.513298,-0.3695,17.109107,0.608175,0.53238,1.15287,3.529651,0.134727,0.059935,0.202073,-0.569268,15.326419,0.625389,0.295182,1.08432,3.570517,0.579752,0.26172,0.101036,-0.569268,15.326419,0.312694,0.147591,1.08432,3.570517,0.289876,0.13086,0.101036,-0.569268,15.326419,0.312694,0.147591,1.08432,3.570517,0.289876,0.13086,0.594143,good_actor,good_actor
0.005743,0.007569,0.063176,0,0,0,0,0,0,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.129032,0,0,0.129032,0.129032,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0,?,?,0.001897,-0.160313,29.522736,0.013828,0.002383,1.316117,5.497408,0.022249,0.008933,0.529492,-0.156428,16.290903,0.594154,0.530309,1.077064,3.246078,0.136194,0.060526,0.238342,-0.44513,15.888942,0.569728,0.292179,1.113275,3.612826,0.582449,0.257572,0.119171,-0.44513,15.888942,0.284864,0.14609,1.113275,3.612826,0.291225,0.128786,0.119171,-0.44513,15.888942,0.284864,0.14609,1.113275,3.612826,0.291225,0.128786,0.813657,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000656,-1.038521,29.348501,0.016455,0.002395,1.001955,5.482143,0.02458,0.008954,0.517426,-0.931508,16.443115,0.611315,0.530694,0.900839,3.284441,0.151233,0.06039,0.160622,-1.058559,15.888628,0.624838,0.293411,0.930155,3.618094,0.648599,0.257662,0.080311,-1.058559,15.888628,0.312419,0.146705,0.930155,3.618094,0.324299,0.128831,0.080311,-1.058559,15.888628,0.312419,0.146705,0.930155,3.618094,0.324299,0.128831,0.813657,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.002023,3.221277,29.783998,0.008163,0.002364,2.228076,5.520214,0.017805,0.0089,0.560232,3.159869,15.339219,0.581694,0.529222,2.106236,3.025144,0.09896,0.061536,0.430052,2.439717,15.862186,0.517518,0.290182,1.901732,3.600429,0.432168,0.257565,0.215026,2.439717,15.862186,0.258759,0.145091,1.901732,3.600429,0.216084,0.128783,0.215026,2.439717,15.862186,0.258759,0.145091,1.901732,3.600429,0.216084,0.128783,0.266796,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000044,-1.778832,29.000225,0.022773,0.00242,0.478602,5.451512,0.025331,0.008998,0.511936,-1.597086,18.685304,0.656989,0.53258,0.444605,3.823305,0.143682,0.05823,0.139896,-1.701619,15.922782,0.839933,0.296132,0.28189,3.63444,0.628047,0.257675,0.069948,-1.701619,15.922782,0.419967,0.148066,0.28189,3.63444,0.314024,0.128837,0.069948,-1.701619,15.922782,0.419967,0.148066,0.28189,3.63444,0.314024,0.128837,0.496418,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000081,-0.090867,29.261393,0.013764,0.002401,1.35522,5.474496,0.022259,0.008965,0.526603,0.074801,17.109563,0.610155,0.531279,1.33367,3.433433,0.123586,0.059724,0.233161,-0.2159,15.919315,0.642825,0.294208,1.202939,3.62611,0.532265,0.257562,0.11658,-0.2159,15.919315,0.321412,0.147104,1.202939,3.62611,0.266132,0.128781,0.11658,-0.2159,15.919315,0.321412,0.147104,1.202939,3.62611,0.266132,0.128781,0.813657,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000604,0.631537,28.738858,0.011617,0.00244,1.589779,5.428405,0.021401,0.009032,0.523745,0.520474,19.725262,0.590028,0.533569,1.452815,4.068445,0.127795,0.057361,0.243523,0.42025,15.963332,0.585924,0.298238,1.451368,3.650062,0.523755,0.25762,0.121762,0.42025,15.963332,0.292962,0.149119,1.451368,3.650062,0.261878,0.12881,0.121762,0.42025,15.963332,0.292962,0.149119,1.451368,3.650062,0.261878,0.12881,0.598151,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000422,-0.70471,27.95327,0.015153,0.002498,1.154444,5.358295,0.024011,0.009135,0.505898,-0.768162,18.683239,0.606914,0.534132,1.021963,3.862095,0.150943,0.058408,0.15544,-0.77292,15.426907,0.617917,0.299909,1.072055,3.584781,0.631841,0.260766,0.07772,-0.77292,15.426907,0.308959,0.149955,1.072055,3.584781,0.315921,0.130383,0.07772,-0.77292,15.426907,0.308959,0.149955,1.072055,3.584781,0.315921,0.130383,0.594143,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000952,19.345865,29.084618,0.003699,0.002412,4.376647,5.458846,0.010377,0.008988,0.536857,8.549832,15.518754,0.548941,0.530338,2.808587,3.090669,0.050389,0.061449,0.316062,7.275496,15.668836,0.373141,0.29386,2.67088,3.588008,0.250874,0.258863,0.158031,7.275496,15.668836,0.18657,0.14693,2.67088,3.588008,0.125437,0.129431,0.158031,7.275496,15.668836,0.18657,0.14693,2.67088,3.588008,0.125437,0.129431,0.266796,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.001305,-1.166853,28.213347,0.017026,0.002477,0.9243,5.381535,0.024834,0.0091,0.508564,-1.073636,17.482826,0.604677,0.53269,0.776284,3.591204,0.159871,0.059543,0.160622,-1.211644,15.396953,0.608808,0.295969,0.86993,3.576145,0.67412,0.261136,0.080311,-1.211644,15.396953,0.304404,0.147984,0.86993,3.576145,0.33706,0.130568,0.080311,-1.211644,15.396953,0.304404,0.147984,0.86993,3.576145,0.33706,0.130568,0.594143,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000423,0.385106,28.825061,0.011928,0.002432,1.527386,5.436,0.021861,0.009021,0.522327,0.400702,18.016592,0.59055,0.532553,1.475109,3.650227,0.130395,0.058904,0.227979,0.191249,15.892064,0.538284,0.297197,1.385594,3.634688,0.565782,0.257909,0.11399,0.191249,15.892064,0.269142,0.148599,1.385594,3.634688,0.282891,0.128955,0.11399,0.191249,15.892064,0.269142,0.148599,1.385594,3.634688,0.282891,0.128955,0.598151,good_actor,good_actor
0.000078,0,0.000078,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.389148,good_actor,good_actor
0.000032,0,0.000032,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000144,-0.360314,28.126231,0.014314,0.002483,1.255182,5.373742,0.022855,0.009112,0.513298,-0.35245,17.109107,0.609461,0.53238,1.183913,3.529651,0.133472,0.059935,0.202073,-0.559544,15.326419,0.629145,0.295182,1.098794,3.570517,0.576404,0.26172,0.101036,-0.559544,15.326419,0.314573,0.147591,1.098794,3.570517,0.288202,0.13086,0.101036,-0.559544,15.326419,0.314573,0.147591,1.098794,3.570517,0.288202,0.13086,0.594143,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.055156,24.032819,29.783998,0.002804,0.002364,4.994402,5.520214,0.009713,0.0089,0.853982,17.869571,15.339219,0.537713,0.529222,3.991257,3.025144,0.060104,0.061536,1.658031,13.542687,15.862186,0.305635,0.290182,3.411382,3.600429,0.275743,0.257565,0.829016,13.542687,15.862186,0.152817,0.145091,3.411382,3.600429,0.137871,0.128783,0.829016,13.542687,15.862186,0.152817,0.145091,3.411382,3.600429,0.137871,0.128783,-0.266796,good_actor,bad_actor
0.000006,0.000009,0.000019,0,0,?,?,0,0,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0.064516,?,?,0.064516,0.064516,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0,?,?,0.000359,-0.568602,29.174369,0.0146,0.002408,1.182193,5.46685,0.02338,0.008976,0.523035,-0.425614,17.790982,0.60175,0.531803,1.167358,3.603583,0.137193,0.059051,0.212435,-0.64062,15.902109,0.5887,0.294764,1.086125,3.625373,0.599856,0.257683,0.106218,-0.64062,15.902109,0.29435,0.147382,1.086125,3.625373,0.299928,0.128841,0.106218,-0.64062,15.902109,0.29435,0.147382,1.086125,3.625373,0.299928,0.128841,-0.813657,good_actor,bad_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000417,-0.069299,28.123376,0.013139,0.002481,1.364203,5.373373,0.022489,0.009112,0.511936,-0.183316,15.943023,0.59786,0.531405,1.279499,3.264438,0.138861,0.061198,0.19171,-0.313754,15.216317,0.563949,0.293295,1.225955,3.553325,0.601446,0.26251,0.095855,-0.313754,15.216317,0.281974,0.146648,1.225955,3.553325,0.300723,0.131255,0.095855,-0.313754,15.216317,0.281974,0.146648,1.225955,3.553325,0.300723,0.131255,-0.594143,good_actor,bad_actor
0.004314,0,0.008627,0,0,0,0,0,0,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.387097,0,0,0.387097,0.387097,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0,?,?,0.000002,-2.076085,28.650583,0.028212,0.002445,0.044839,5.420533,0.025961,0.009043,0.505236,-1.80966,19.468918,0.687261,0.53362,0.007214,3.999338,0.147668,0.057605,0.108808,-1.723763,15.85813,0.971032,0.298329,-0.187215,3.633543,0.64547,0.258149,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,-0.598151,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000044,-1.778832,29.000225,0.022773,0.00242,0.478602,5.451512,0.025331,0.008998,0.511936,-1.597086,18.685304,0.656989,0.53258,0.444605,3.823305,0.143682,0.05823,0.139896,-1.701619,15.922782,0.839933,0.296132,0.28189,3.63444,0.628047,0.257675,0.069948,-1.701619,15.922782,0.419967,0.148066,0.28189,3.63444,0.314024,0.128837,0.069948,-1.701619,15.922782,0.419967,0.148066,0.28189,3.63444,0.314024,0.128837,-0.598151,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000213,-2.054558,28.650583,0.026792,0.002445,0.131962,5.420533,0.02623,0.009043,0.505898,-1.791749,19.468918,0.673107,0.53362,0.052947,3.999338,0.155999,0.057605,0.11399,-1.847814,15.85813,0.917774,0.298329,-0.05768,3.633543,0.667874,0.258149,0.056995,-1.847814,15.85813,0.458887,0.149165,-0.05768,3.633543,0.333937,0.129074,0.056995,-1.847814,15.85813,0.458887,0.149165,-0.05768,3.633543,0.333937,0.129074,-0.598151,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000046,-1.3698,28.737529,0.018147,0.002438,0.839247,5.428235,0.025381,0.009032,0.512616,-1.182649,18.716724,0.625681,0.533105,0.851108,3.811885,0.145915,0.058269,0.160622,-1.307044,15.855893,0.688633,0.297672,0.77355,3.630504,0.636808,0.258116,0.080311,-1.307044,15.855893,0.344317,0.148836,0.77355,3.630504,0.318404,0.129058,0.080311,-1.307044,15.855893,0.344317,0.148836,0.77355,3.630504,0.318404,0.129058,0.430647,bad_actor,bad_actor
0.000155,0.000219,0.000465,0,0,?,?,0,0,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0.032258,?,?,0.032258,0.032258,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0.016129,?,?,0.016129,0.016129,?,?,0,0,0,?,?,0.002236,3.059597,29.174381,0.008336,0.002408,2.186488,5.466851,0.017914,0.008976,0.553802,2.81523,17.857,0.575077,0.531833,2.019026,3.62428,0.103221,0.058979,0.42487,2.052762,15.908183,0.482053,0.294791,1.810608,3.626534,0.455549,0.257655,0.212435,2.052762,15.908183,0.241026,0.147396,1.810608,3.626534,0.227774,0.128828,0.212435,2.052762,15.908183,0.241026,0.147396,1.810608,3.626534,0.227774,0.128828,-0.813657,good_actor,bad_actor
0.000013,0,0.000013,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000305,0.305616,28.388229,0.01203,0.002463,1.51075,5.397172,0.022066,0.009077,0.518121,0.356036,18.206964,0.593778,0.533303,1.464904,3.723959,0.130025,0.058773,0.222798,0.213091,15.521299,0.557466,0.297348,1.405262,3.586891,0.558298,0.260063,0.111399,0.213091,15.521299,0.278733,0.148674,1.405262,3.586891,0.279149,0.130031,0.111399,0.213091,15.521299,0.278733,0.148674,1.405262,3.586891,0.279149,0.130031,0.782178,bad_actor,bad_actor
0.001736,0.00491,0.015625,0,0,0,0,0,0,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.129032,0,0,0.129032,0.129032,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0,?,?,0.000453,2.811737,28.825916,0.008501,0.002433,2.15178,5.43611,0.01846,0.00902,0.539106,2.890511,18.66412,0.57591,0.532888,2.107224,3.807817,0.107426,0.058296,0.34715,2.767257,15.885093,0.523468,0.297183,2.091033,3.633105,0.441876,0.257939,0.173575,2.767257,15.885093,0.261734,0.148592,2.091033,3.633105,0.220938,0.128969,0.173575,2.767257,15.885093,0.261734,0.148592,2.091033,3.633105,0.220938,0.128969,0.782178,bad_actor,bad_actor
0.000032,0,0.000032,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000174,-0.297728,29.174306,0.013549,0.002408,1.307203,5.466842,0.023184,0.008976,0.523745,-0.105822,17.521703,0.601043,0.531666,1.305701,3.533911,0.132498,0.059322,0.217617,-0.264835,15.932246,0.594288,0.2949,1.247068,3.631115,0.569251,0.257547,0.108808,-0.264835,15.932246,0.297144,0.14745,1.247068,3.631115,0.284625,0.128773,0.108808,-0.264835,15.932246,0.297144,0.14745,1.247068,3.631115,0.284625,0.128773,-0.598151,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.389148,good_actor,bad_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.376238,good_actor,bad_actor
0.001359,0.004403,0.031253,0,0,0,0,0,0,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.129032,0,0,0.129032,0.129032,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0.064516,0,0,0.064516,0.064516,0,0,0,0,0,?,?,0.000268,2.377325,28.825916,0.008986,0.002433,2.051373,5.43611,0.01893,0.00902,0.536111,2.52961,18.66412,0.580144,0.532888,2.042589,3.807817,0.10917,0.058296,0.326425,2.392981,15.885093,0.540965,0.297183,2.016854,3.633105,0.449434,0.257939,0.163212,2.392981,15.885093,0.270483,0.148592,2.016854,3.633105,0.224717,0.128969,0.163212,2.392981,15.885093,0.270483,0.148592,2.016854,3.633105,0.224717,0.128969,-0.513614,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000067,0.00077,29.174166,0.013461,0.002408,1.368132,5.466823,0.021892,0.008976,0.528044,0.110284,17.29487,0.607841,0.531544,1.331949,3.478534,0.122366,0.059548,0.248705,-0.259538,15.842497,0.628635,0.294451,1.188215,3.614588,0.533367,0.257958,0.124352,-0.259538,15.842497,0.314317,0.147225,1.188215,3.614588,0.266683,0.128979,0.124352,-0.259538,15.842497,0.314317,0.147225,1.188215,3.614588,0.266683,0.128979,0.760947,good_actor,good_actor
