inst#,actual,predicted,error,prediction
14312,1:?,2:good_actor,,0.928
14313,1:?,2:good_actor,,0.928
14314,1:?,1:bad_actor,,1
14315,1:?,2:good_actor,,0.928
14316,1:?,2:good_actor,,0.928
14317,1:?,2:good_actor,,0.928
14318,1:?,2:good_actor,,0.928
14319,1:?,2:good_actor,,0.928
14320,1:?,2:good_actor,,0.928
14321,1:?,2:good_actor,,0.928
14322,1:?,1:bad_actor,,1
14323,1:?,2:good_actor,,0.928
14324,1:?,2:good_actor,,0.928
14325,1:?,1:bad_actor,,1
14326,1:?,2:good_actor,,0.928
14327,1:?,2:good_actor,,0.928
14328,1:?,2:good_actor,,0.928
14329,1:?,2:good_actor,,0.928
14330,1:?,1:bad_actor,,1
14331,1:?,2:good_actor,,0.8
14332,1:?,2:good_actor,,0.928
14333,1:?,2:good_actor,,0.928
14334,1:?,2:good_actor,,0.928
14335,1:?,2:good_actor,,0.928
14336,1:?,2:good_actor,,0.928
14337,1:?,2:good_actor,,0.928
14338,1:?,1:bad_actor,,1
14339,1:?,2:good_actor,,0.928
14340,1:?,2:good_actor,,0.9
14341,1:?,2:good_actor,,0.9
14342,1:?,2:good_actor,,1
14343,1:?,2:good_actor,,0.928
14344,1:?,1:bad_actor,,1
14345,1:?,2:good_actor,,0.928
14346,1:?,2:good_actor,,0.928
14347,1:?,2:good_actor,,0.928
14348,1:?,2:good_actor,,0.928
14349,1:?,2:good_actor,,0.928
14350,1:?,2:good_actor,,0.928
14351,1:?,2:good_actor,,0.928
14352,1:?,2:good_actor,,0.928
14353,1:?,1:bad_actor,,1
14354,1:?,2:good_actor,,0.928
14355,1:?,2:good_actor,,0.928
14356,1:?,1:bad_actor,,1
14357,1:?,2:good_actor,,0.928
14358,1:?,1:bad_actor,,1
14359,1:?,2:good_actor,,0.9
14360,1:?,2:good_actor,,0.928
14361,1:?,2:good_actor,,0.928
14362,1:?,2:good_actor,,0.928
14363,1:?,2:good_actor,,0.928
14364,1:?,2:good_actor,,0.928
14365,1:?,1:bad_actor,,1
14366,1:?,2:good_actor,,0.928
14367,1:?,2:good_actor,,0.928
14368,1:?,1:bad_actor,,1
14369,1:?,1:bad_actor,,1
14370,1:?,2:good_actor,,0.928
14371,1:?,2:good_actor,,0.928
14372,1:?,2:good_actor,,0.928
14373,1:?,2:good_actor,,0.928
14374,1:?,2:good_actor,,0.928
14375,1:?,2:good_actor,,0.928
14376,1:?,2:good_actor,,0.8
14377,1:?,2:good_actor,,0.928
14378,1:?,2:good_actor,,0.928
14379,1:?,2:good_actor,,0.928
14380,1:?,2:good_actor,,0.928
14381,1:?,2:good_actor,,0.928
14382,1:?,2:good_actor,,0.928
14383,1:?,2:good_actor,,0.928
14384,1:?,2:good_actor,,0.9
14385,1:?,2:good_actor,,0.928
14386,1:?,2:good_actor,,0.928
14387,1:?,2:good_actor,,0.928
14388,1:?,2:good_actor,,0.928
14389,1:?,2:good_actor,,0.928
14390,1:?,2:good_actor,,0.928
14391,1:?,2:good_actor,,0.928
14392,1:?,2:good_actor,,0.928
14393,1:?,1:bad_actor,,1
14394,1:?,2:good_actor,,0.928
14395,1:?,2:good_actor,,0.928
14396,1:?,2:good_actor,,0.928
14397,1:?,2:good_actor,,1
14398,1:?,1:bad_actor,,1
14399,1:?,2:good_actor,,0.928
14400,1:?,2:good_actor,,0.928
14401,1:?,2:good_actor,,0.928
14402,1:?,2:good_actor,,0.928
14403,1:?,2:good_actor,,0.928
14404,1:?,2:good_actor,,0.9
14405,1:?,2:good_actor,,0.9
14406,1:?,2:good_actor,,0.928
14407,1:?,2:good_actor,,0.928
14408,1:?,2:good_actor,,0.928
14409,1:?,1:bad_actor,,1
14410,1:?,2:good_actor,,0.928
14411,1:?,2:good_actor,,0.928
14412,1:?,2:good_actor,,0.928
14413,1:?,1:bad_actor,,1
14414,1:?,2:good_actor,,0.928
14415,1:?,2:good_actor,,0.928
14416,1:?,2:good_actor,,0.928
14417,1:?,2:good_actor,,0.9
14418,1:?,2:good_actor,,0.928
14419,1:?,2:good_actor,,0.928
14420,1:?,2:good_actor,,0.9
14421,1:?,2:good_actor,,0.928
14422,1:?,2:good_actor,,0.928
14423,1:?,2:good_actor,,0.928
14424,1:?,2:good_actor,,0.928
14425,1:?,1:bad_actor,,1
14426,1:?,2:good_actor,,0.928
14427,1:?,2:good_actor,,0.928
14428,1:?,2:good_actor,,0.928
14429,1:?,2:good_actor,,0.928
14430,1:?,2:good_actor,,0.928
14431,1:?,1:bad_actor,,1
14432,1:?,2:good_actor,,0.928
14433,1:?,2:good_actor,,0.928
14434,1:?,2:good_actor,,0.8
14435,1:?,2:good_actor,,0.928
14436,1:?,2:good_actor,,0.928
14437,1:?,2:good_actor,,0.928
14438,1:?,2:good_actor,,0.928
14439,1:?,2:good_actor,,0.928
14440,1:?,2:good_actor,,0.928
14441,1:?,2:good_actor,,0.928
14442,1:?,2:good_actor,,0.928
14443,1:?,2:good_actor,,0.928
14444,1:?,2:good_actor,,0.928
14445,1:?,2:good_actor,,0.928
14446,1:?,2:good_actor,,0.928
14447,1:?,2:good_actor,,0.928
14448,1:?,2:good_actor,,0.928
14449,1:?,2:good_actor,,0.928
14450,1:?,2:good_actor,,0.928
14451,1:?,2:good_actor,,0.928
14452,1:?,2:good_actor,,0.928
14453,1:?,2:good_actor,,0.928
14454,1:?,2:good_actor,,0.928
14455,1:?,2:good_actor,,0.928
14456,1:?,2:good_actor,,0.928
14457,1:?,2:good_actor,,0.928
14458,1:?,2:good_actor,,0.928
14459,1:?,2:good_actor,,0.928
14460,1:?,2:good_actor,,0.928
14461,1:?,2:good_actor,,0.928
14462,1:?,2:good_actor,,0.928
14463,1:?,2:good_actor,,0.928
14464,1:?,2:good_actor,,0.928
14465,1:?,2:good_actor,,0.928
14466,1:?,2:good_actor,,0.928
14467,1:?,2:good_actor,,0.928
14468,1:?,2:good_actor,,0.928
14469,1:?,2:good_actor,,0.928
14470,1:?,1:bad_actor,,1
14471,1:?,2:good_actor,,0.928
14472,1:?,2:good_actor,,0.928
14473,1:?,2:good_actor,,0.928
14474,1:?,2:good_actor,,0.928
14475,1:?,2:good_actor,,0.928
14476,1:?,2:good_actor,,0.928
14477,1:?,2:good_actor,,0.928
14478,1:?,2:good_actor,,0.928
14479,1:?,1:bad_actor,,1
14480,1:?,2:good_actor,,1
14481,1:?,2:good_actor,,0.928
14482,1:?,2:good_actor,,0.928
14483,1:?,2:good_actor,,0.928
14484,1:?,2:good_actor,,0.928
14485,1:?,2:good_actor,,0.928
14486,1:?,2:good_actor,,0.928
14487,1:?,2:good_actor,,0.928
14488,1:?,2:good_actor,,0.928
14489,1:?,2:good_actor,,0.928
14490,1:?,1:bad_actor,,1
14491,1:?,2:good_actor,,0.928
14492,1:?,2:good_actor,,0.928
14493,1:?,2:good_actor,,0.928
14494,1:?,1:bad_actor,,1
14495,1:?,2:good_actor,,0.8
14496,1:?,2:good_actor,,0.928
14497,1:?,1:bad_actor,,1
14498,1:?,2:good_actor,,0.928
14499,1:?,2:good_actor,,0.928
14500,1:?,2:good_actor,,0.928
14501,1:?,2:good_actor,,0.928
14502,1:?,2:good_actor,,0.928
14503,1:?,2:good_actor,,0.928
14504,1:?,2:good_actor,,0.928
14505,1:?,2:good_actor,,0.928
14506,1:?,2:good_actor,,0.9
14507,1:?,2:good_actor,,0.928
14508,1:?,2:good_actor,,0.928
14509,1:?,1:bad_actor,,1
14510,1:?,2:good_actor,,1
14511,1:?,2:good_actor,,0.928
14512,1:?,2:good_actor,,0.928
14513,1:?,1:bad_actor,,1
14514,1:?,2:good_actor,,0.928
14515,1:?,2:good_actor,,0.928
14516,1:?,1:bad_actor,,1
14517,1:?,2:good_actor,,0.928
14518,1:?,2:good_actor,,0.928
14519,1:?,2:good_actor,,0.928
14520,1:?,2:good_actor,,0.928
14521,1:?,2:good_actor,,0.928
14522,1:?,2:good_actor,,0.9
14523,1:?,2:good_actor,,0.928
14524,1:?,2:good_actor,,0.928
14525,1:?,2:good_actor,,0.928
14526,1:?,2:good_actor,,0.928
14527,1:?,2:good_actor,,0.928
14528,1:?,2:good_actor,,0.928
14529,1:?,2:good_actor,,0.928
14530,1:?,2:good_actor,,0.928
14531,1:?,2:good_actor,,0.928
14532,1:?,2:good_actor,,0.928
14533,1:?,1:bad_actor,,1
14534,1:?,2:good_actor,,0.928
14535,1:?,1:bad_actor,,1
14536,1:?,2:good_actor,,0.928
14537,1:?,2:good_actor,,0.928
14538,1:?,2:good_actor,,0.928
14539,1:?,2:good_actor,,0.928
14540,1:?,2:good_actor,,0.928
14541,1:?,2:good_actor,,0.928
14542,1:?,1:bad_actor,,1
14543,1:?,1:bad_actor,,1
14544,1:?,2:good_actor,,0.928
14545,1:?,2:good_actor,,0.928
14546,1:?,2:good_actor,,0.928
14547,1:?,2:good_actor,,0.928
14548,1:?,2:good_actor,,0.928
14549,1:?,2:good_actor,,0.928
14550,1:?,2:good_actor,,0.928
14551,1:?,1:bad_actor,,1
14552,1:?,1:bad_actor,,1
14553,1:?,2:good_actor,,0.928
14554,1:?,2:good_actor,,0.928
14555,1:?,2:good_actor,,0.928
14556,1:?,2:good_actor,,0.928
14557,1:?,1:bad_actor,,1
14558,1:?,2:good_actor,,0.928
14559,1:?,2:good_actor,,0.928
14560,1:?,2:good_actor,,0.928
14561,1:?,2:good_actor,,0.928
14562,1:?,2:good_actor,,0.9
14563,1:?,2:good_actor,,0.928
14564,1:?,2:good_actor,,0.928
14565,1:?,2:good_actor,,0.928
14566,1:?,2:good_actor,,0.928
14567,1:?,2:good_actor,,0.928
14568,1:?,2:good_actor,,0.928
14569,1:?,2:good_actor,,0.928
14570,1:?,2:good_actor,,0.928
14571,1:?,2:good_actor,,0.928
14572,1:?,2:good_actor,,0.928
14573,1:?,2:good_actor,,0.928
14574,1:?,2:good_actor,,0.928
14575,1:?,2:good_actor,,0.928
14576,1:?,2:good_actor,,0.928
14577,1:?,2:good_actor,,0.8
14578,1:?,2:good_actor,,0.928
14579,1:?,2:good_actor,,0.8
14580,1:?,2:good_actor,,0.928
14581,1:?,1:bad_actor,,1
14582,1:?,2:good_actor,,0.928
14583,1:?,2:good_actor,,0.928
14584,1:?,2:good_actor,,0.928
14585,1:?,1:bad_actor,,1
14586,1:?,2:good_actor,,0.928
14587,1:?,2:good_actor,,0.928
14588,1:?,2:good_actor,,0.928
14589,1:?,2:good_actor,,0.928
14590,1:?,2:good_actor,,0.928
14591,1:?,2:good_actor,,0.928
14592,1:?,2:good_actor,,0.9
14593,1:?,2:good_actor,,0.928
14594,1:?,2:good_actor,,0.928
14595,1:?,2:good_actor,,0.928
14596,1:?,1:bad_actor,,1
14597,1:?,2:good_actor,,0.928
14598,1:?,2:good_actor,,0.928
14599,1:?,2:good_actor,,0.928
14600,1:?,2:good_actor,,0.928
14601,1:?,2:good_actor,,0.928
14602,1:?,2:good_actor,,0.9
14603,1:?,2:good_actor,,0.928
14604,1:?,2:good_actor,,0.928
14605,1:?,2:good_actor,,0.928
14606,1:?,2:good_actor,,0.928
14607,1:?,2:good_actor,,0.928
14608,1:?,2:good_actor,,0.928
14609,1:?,2:good_actor,,0.9
14610,1:?,2:good_actor,,0.928
14611,1:?,2:good_actor,,0.928
14612,1:?,2:good_actor,,0.928
14613,1:?,2:good_actor,,0.928
14614,1:?,2:good_actor,,0.928
14615,1:?,2:good_actor,,0.928
14616,1:?,2:good_actor,,0.928
14617,1:?,2:good_actor,,0.928
14618,1:?,2:good_actor,,0.928
14619,1:?,2:good_actor,,0.928
14620,1:?,2:good_actor,,0.928
14621,1:?,2:good_actor,,0.9
14622,1:?,2:good_actor,,0.928
14623,1:?,2:good_actor,,0.928
14624,1:?,2:good_actor,,0.928
14625,1:?,2:good_actor,,0.928
14626,1:?,2:good_actor,,0.928
14627,1:?,2:good_actor,,0.928
14628,1:?,2:good_actor,,0.928
14629,1:?,2:good_actor,,0.928
14630,1:?,2:good_actor,,1
14631,1:?,2:good_actor,,0.928
14632,1:?,2:good_actor,,0.928
14633,1:?,2:good_actor,,0.928
14634,1:?,2:good_actor,,0.928
14635,1:?,2:good_actor,,0.928
14636,1:?,2:good_actor,,0.928
14637,1:?,2:good_actor,,0.9
14638,1:?,2:good_actor,,0.928
14639,1:?,2:good_actor,,0.928
14640,1:?,2:good_actor,,0.928
14641,1:?,2:good_actor,,0.928
14642,1:?,2:good_actor,,0.928
14643,1:?,2:good_actor,,0.928
14644,1:?,2:good_actor,,0.928
14645,1:?,2:good_actor,,0.8
14646,1:?,2:good_actor,,0.928
14647,1:?,1:bad_actor,,1
14648,1:?,2:good_actor,,0.928
14649,1:?,2:good_actor,,0.928
14650,1:?,2:good_actor,,0.928
14651,1:?,2:good_actor,,0.928
14652,1:?,2:good_actor,,0.928
14653,1:?,2:good_actor,,0.928
14654,1:?,2:good_actor,,0.928
14655,1:?,2:good_actor,,1
14656,1:?,2:good_actor,,0.928
14657,1:?,2:good_actor,,0.928
14658,1:?,2:good_actor,,0.928
14659,1:?,2:good_actor,,0.928
14660,1:?,2:good_actor,,0.928
14661,1:?,2:good_actor,,0.928
14662,1:?,2:good_actor,,0.928
14663,1:?,2:good_actor,,0.928
14664,1:?,2:good_actor,,0.928
14665,1:?,2:good_actor,,0.928
14666,1:?,2:good_actor,,0.928
14667,1:?,2:good_actor,,0.928
14668,1:?,2:good_actor,,0.928
14669,1:?,2:good_actor,,0.9
14670,1:?,2:good_actor,,0.928
14671,1:?,2:good_actor,,0.8
14672,1:?,2:good_actor,,0.928
14673,1:?,2:good_actor,,0.928
14674,1:?,2:good_actor,,0.928
14675,1:?,2:good_actor,,0.928
14676,1:?,1:bad_actor,,1
14677,1:?,1:bad_actor,,1
14678,1:?,2:good_actor,,0.928
14679,1:?,2:good_actor,,0.928
14680,1:?,2:good_actor,,0.928
14681,1:?,2:good_actor,,0.928
14682,1:?,2:good_actor,,0.928
14683,1:?,2:good_actor,,0.928
14684,1:?,2:good_actor,,0.928
14685,1:?,2:good_actor,,0.928
14686,1:?,2:good_actor,,0.928
14687,1:?,2:good_actor,,0.928
14688,1:?,2:good_actor,,0.928
14689,1:?,2:good_actor,,0.928
14690,1:?,2:good_actor,,0.928
14691,1:?,2:good_actor,,0.928
14692,1:?,2:good_actor,,0.928
14693,1:?,2:good_actor,,0.928
14694,1:?,2:good_actor,,0.928
14695,1:?,2:good_actor,,0.928
14696,1:?,2:good_actor,,0.928
14697,1:?,2:good_actor,,0.928
14698,1:?,2:good_actor,,0.928
14699,1:?,2:good_actor,,0.928
14700,1:?,2:good_actor,,0.928
14701,1:?,1:bad_actor,,1
14702,1:?,2:good_actor,,0.928
14703,1:?,2:good_actor,,0.928
14704,1:?,1:bad_actor,,1
14705,1:?,1:bad_actor,,1
14706,1:?,2:good_actor,,0.928
14707,1:?,2:good_actor,,0.928
14708,1:?,2:good_actor,,0.928
14709,1:?,2:good_actor,,0.928
14710,1:?,2:good_actor,,0.928
14711,1:?,2:good_actor,,0.928
14712,1:?,2:good_actor,,0.928
14713,1:?,2:good_actor,,0.928
14714,1:?,2:good_actor,,0.928
14715,1:?,2:good_actor,,0.928
14716,1:?,2:good_actor,,0.928
14717,1:?,2:good_actor,,0.928
14718,1:?,2:good_actor,,0.928
14719,1:?,2:good_actor,,0.928
14720,1:?,2:good_actor,,0.928
14721,1:?,2:good_actor,,0.928
14722,1:?,2:good_actor,,0.928
14723,1:?,2:good_actor,,0.928
14724,1:?,2:good_actor,,0.928
14725,1:?,1:bad_actor,,1
14726,1:?,2:good_actor,,0.928
14727,1:?,2:good_actor,,0.928
14728,1:?,2:good_actor,,0.928
14729,1:?,2:good_actor,,0.928
14730,1:?,2:good_actor,,0.928
14731,1:?,2:good_actor,,0.928
14732,1:?,2:good_actor,,0.928
14733,1:?,2:good_actor,,0.9
14734,1:?,2:good_actor,,0.928
14735,1:?,2:good_actor,,0.8
14736,1:?,2:good_actor,,0.928
14737,1:?,2:good_actor,,0.928
14738,1:?,2:good_actor,,0.928
14739,1:?,2:good_actor,,0.928
14740,1:?,2:good_actor,,0.928
14741,1:?,1:bad_actor,,1
14742,1:?,1:bad_actor,,1
14743,1:?,1:bad_actor,,1
14744,1:?,2:good_actor,,0.928
14745,1:?,2:good_actor,,0.928
14746,1:?,2:good_actor,,0.9
14747,1:?,2:good_actor,,0.928
14748,1:?,2:good_actor,,0.928
14749,1:?,1:bad_actor,,1
14750,1:?,2:good_actor,,0.928
14751,1:?,2:good_actor,,0.928
14752,1:?,2:good_actor,,0.928
14753,1:?,2:good_actor,,0.928
14754,1:?,2:good_actor,,0.928
14755,1:?,2:good_actor,,0.928
14756,1:?,2:good_actor,,0.928
14757,1:?,2:good_actor,,0.928
14758,1:?,2:good_actor,,0.928
14759,1:?,2:good_actor,,0.928
14760,1:?,2:good_actor,,0.928
14761,1:?,2:good_actor,,0.9
14762,1:?,2:good_actor,,0.928
14763,1:?,2:good_actor,,0.928
14764,1:?,2:good_actor,,0.928
14765,1:?,2:good_actor,,0.928
14766,1:?,2:good_actor,,0.928
14767,1:?,2:good_actor,,0.928
14768,1:?,2:good_actor,,0.9
14769,1:?,2:good_actor,,0.928
14770,1:?,2:good_actor,,0.928
14771,1:?,2:good_actor,,0.928
14772,1:?,2:good_actor,,0.928
14773,1:?,2:good_actor,,0.928
14774,1:?,2:good_actor,,0.928
14775,1:?,2:good_actor,,0.928
14776,1:?,2:good_actor,,0.928
14777,1:?,2:good_actor,,0.928
14778,1:?,2:good_actor,,0.8
14779,1:?,2:good_actor,,0.928
14780,1:?,1:bad_actor,,1
14781,1:?,2:good_actor,,0.928
14782,1:?,2:good_actor,,0.928
14783,1:?,2:good_actor,,0.928
14784,1:?,2:good_actor,,0.928
14785,1:?,2:good_actor,,0.928
14786,1:?,2:good_actor,,0.928
14787,1:?,2:good_actor,,0.9
14788,1:?,2:good_actor,,0.928
14789,1:?,2:good_actor,,0.928
14790,1:?,2:good_actor,,0.928
14791,1:?,2:good_actor,,0.9
14792,1:?,2:good_actor,,0.928
14793,1:?,2:good_actor,,0.928
14794,1:?,2:good_actor,,0.928
14795,1:?,1:bad_actor,,1
14796,1:?,2:good_actor,,0.928
14797,1:?,1:bad_actor,,1
14798,1:?,2:good_actor,,0.928
14799,1:?,2:good_actor,,0.9
14800,1:?,2:good_actor,,0.928
14801,1:?,2:good_actor,,0.9
14802,1:?,2:good_actor,,0.928
14803,1:?,2:good_actor,,0.928
14804,1:?,2:good_actor,,0.928
14805,1:?,2:good_actor,,0.928
14806,1:?,2:good_actor,,0.928
14807,1:?,2:good_actor,,0.8
14808,1:?,2:good_actor,,0.928
14809,1:?,2:good_actor,,0.928
14810,1:?,2:good_actor,,0.928
14811,1:?,2:good_actor,,0.928
14812,1:?,2:good_actor,,0.928
14813,1:?,2:good_actor,,0.928
14814,1:?,2:good_actor,,0.928
14815,1:?,2:good_actor,,0.928
14816,1:?,2:good_actor,,0.9
14817,1:?,2:good_actor,,0.928
14818,1:?,2:good_actor,,0.928
14819,1:?,2:good_actor,,0.928
14820,1:?,2:good_actor,,0.928
14821,1:?,2:good_actor,,0.928
14822,1:?,2:good_actor,,0.928
14823,1:?,1:bad_actor,,1
14824,1:?,2:good_actor,,0.928
14825,1:?,2:good_actor,,0.928
14826,1:?,2:good_actor,,0.928
14827,1:?,1:bad_actor,,1
14828,1:?,2:good_actor,,0.928
14829,1:?,2:good_actor,,0.928
14830,1:?,2:good_actor,,0.928
14831,1:?,2:good_actor,,0.928
14832,1:?,1:bad_actor,,1
14833,1:?,2:good_actor,,0.928
14834,1:?,2:good_actor,,0.928
14835,1:?,2:good_actor,,0.928
14836,1:?,2:good_actor,,0.928
14837,1:?,2:good_actor,,0.928
14838,1:?,2:good_actor,,0.928
14839,1:?,2:good_actor,,0.928
14840,1:?,1:bad_actor,,1
14841,1:?,2:good_actor,,0.928
14842,1:?,2:good_actor,,0.928
14843,1:?,2:good_actor,,0.928
14844,1:?,2:good_actor,,0.928
14845,1:?,2:good_actor,,0.928
14846,1:?,1:bad_actor,,1
14847,1:?,2:good_actor,,0.928
14848,1:?,2:good_actor,,0.928
14849,1:?,2:good_actor,,0.928
14850,1:?,2:good_actor,,0.928
14851,1:?,2:good_actor,,0.928
14852,1:?,2:good_actor,,0.9
14853,1:?,2:good_actor,,0.928
14854,1:?,2:good_actor,,0.928
14855,1:?,1:bad_actor,,1
14856,1:?,2:good_actor,,0.928
14857,1:?,2:good_actor,,0.928
14858,1:?,1:bad_actor,,1
14859,1:?,2:good_actor,,0.9
14860,1:?,2:good_actor,,0.928
14861,1:?,2:good_actor,,0.928
14862,1:?,2:good_actor,,0.9
14863,1:?,2:good_actor,,0.928
14864,1:?,2:good_actor,,0.928
14865,1:?,2:good_actor,,0.928
14866,1:?,1:bad_actor,,1
14867,1:?,2:good_actor,,0.928
14868,1:?,2:good_actor,,0.9
14869,1:?,2:good_actor,,0.928
14870,1:?,2:good_actor,,0.928
14871,1:?,2:good_actor,,0.928
14872,1:?,2:good_actor,,0.928
14873,1:?,1:bad_actor,,1
14874,1:?,2:good_actor,,0.928
14875,1:?,2:good_actor,,0.928
14876,1:?,2:good_actor,,0.928
14877,1:?,2:good_actor,,0.928
14878,1:?,2:good_actor,,0.928
14879,1:?,2:good_actor,,0.928
14880,1:?,2:good_actor,,0.928
14881,1:?,2:good_actor,,0.928
14882,1:?,2:good_actor,,0.928
14883,1:?,2:good_actor,,0.928
14884,1:?,2:good_actor,,0.928
14885,1:?,2:good_actor,,0.928
14886,1:?,2:good_actor,,0.928
14887,1:?,2:good_actor,,0.928
14888,1:?,1:bad_actor,,1
14889,1:?,2:good_actor,,0.8
14890,1:?,2:good_actor,,0.928
14891,1:?,2:good_actor,,0.928
14892,1:?,2:good_actor,,0.928
14893,1:?,2:good_actor,,0.928
14894,1:?,1:bad_actor,,1
14895,1:?,2:good_actor,,0.928
14896,1:?,1:bad_actor,,1
14897,1:?,2:good_actor,,0.928
14898,1:?,2:good_actor,,0.928
14899,1:?,2:good_actor,,0.928
14900,1:?,2:good_actor,,0.928
14901,1:?,2:good_actor,,0.928
14902,1:?,1:bad_actor,,1
14903,1:?,2:good_actor,,0.928
14904,1:?,2:good_actor,,0.928
14905,1:?,2:good_actor,,0.928
14906,1:?,2:good_actor,,0.9
14907,1:?,2:good_actor,,0.928
14908,1:?,2:good_actor,,0.928
14909,1:?,2:good_actor,,0.928
14910,1:?,2:good_actor,,0.928
14911,1:?,2:good_actor,,0.9
14912,1:?,2:good_actor,,0.928
14913,1:?,2:good_actor,,0.928
14914,1:?,2:good_actor,,0.928
14915,1:?,2:good_actor,,0.928
14916,1:?,2:good_actor,,0.928
14917,1:?,2:good_actor,,0.928
14918,1:?,2:good_actor,,0.928
14919,1:?,2:good_actor,,0.928
14920,1:?,2:good_actor,,0.928
14921,1:?,2:good_actor,,1
14922,1:?,2:good_actor,,0.8
14923,1:?,2:good_actor,,0.928
14924,1:?,2:good_actor,,0.928
14925,1:?,2:good_actor,,0.928
14926,1:?,2:good_actor,,0.928
14927,1:?,2:good_actor,,0.928
14928,1:?,2:good_actor,,0.928
14929,1:?,2:good_actor,,0.928
14930,1:?,2:good_actor,,0.928
14931,1:?,2:good_actor,,0.928
14932,1:?,2:good_actor,,0.928
14933,1:?,2:good_actor,,0.928
14934,1:?,2:good_actor,,0.928
14935,1:?,2:good_actor,,0.9
14936,1:?,2:good_actor,,0.928
14937,1:?,2:good_actor,,0.928
14938,1:?,1:bad_actor,,1
14939,1:?,2:good_actor,,0.928
14940,1:?,2:good_actor,,0.928
14941,1:?,2:good_actor,,0.928
14942,1:?,2:good_actor,,0.928
14943,1:?,2:good_actor,,0.928
14944,1:?,2:good_actor,,0.928
14945,1:?,1:bad_actor,,1
14946,1:?,2:good_actor,,0.928
14947,1:?,2:good_actor,,0.928
14948,1:?,2:good_actor,,1
14949,1:?,2:good_actor,,0.928
14950,1:?,2:good_actor,,0.928
14951,1:?,2:good_actor,,0.928
14952,1:?,2:good_actor,,0.928
14953,1:?,2:good_actor,,0.928
14954,1:?,1:bad_actor,,1
14955,1:?,2:good_actor,,0.8
14956,1:?,1:bad_actor,,1
14957,1:?,1:bad_actor,,1
14958,1:?,2:good_actor,,0.928
14959,1:?,2:good_actor,,0.928
14960,1:?,2:good_actor,,0.928
14961,1:?,2:good_actor,,0.928
14962,1:?,2:good_actor,,0.928
14963,1:?,2:good_actor,,0.928
14964,1:?,2:good_actor,,0.928
14965,1:?,1:bad_actor,,1
14966,1:?,2:good_actor,,0.928
14967,1:?,1:bad_actor,,1
14968,1:?,1:bad_actor,,1
14969,1:?,2:good_actor,,0.928
14970,1:?,1:bad_actor,,1
14971,1:?,2:good_actor,,0.928
14972,1:?,2:good_actor,,0.928
14973,1:?,2:good_actor,,0.928
14974,1:?,2:good_actor,,0.928
14975,1:?,2:good_actor,,0.928
14976,1:?,2:good_actor,,0.928
14977,1:?,2:good_actor,,0.928
14978,1:?,2:good_actor,,0.928
14979,1:?,2:good_actor,,0.928
14980,1:?,2:good_actor,,0.928
14981,1:?,1:bad_actor,,1
14982,1:?,2:good_actor,,0.928
14983,1:?,2:good_actor,,0.9
14984,1:?,2:good_actor,,0.928
14985,1:?,2:good_actor,,0.928
14986,1:?,2:good_actor,,0.928
14987,1:?,2:good_actor,,0.928
14988,1:?,2:good_actor,,0.928
14989,1:?,1:bad_actor,,1
14990,1:?,2:good_actor,,0.928
14991,1:?,2:good_actor,,0.928
14992,1:?,2:good_actor,,0.928
14993,1:?,2:good_actor,,0.928
14994,1:?,2:good_actor,,0.928
14995,1:?,2:good_actor,,0.928
14996,1:?,2:good_actor,,0.928
14997,1:?,1:bad_actor,,1
14998,1:?,2:good_actor,,0.928
14999,1:?,2:good_actor,,0.928
15000,1:?,2:good_actor,,0.928
15001,1:?,2:good_actor,,0.928
15002,1:?,2:good_actor,,0.928
15003,1:?,2:good_actor,,0.928
15004,1:?,2:good_actor,,0.928
15005,1:?,2:good_actor,,0.928
15006,1:?,2:good_actor,,0.928
15007,1:?,2:good_actor,,0.8
15008,1:?,2:good_actor,,0.928
15009,1:?,1:bad_actor,,1
15010,1:?,2:good_actor,,0.928
15011,1:?,2:good_actor,,0.928
15012,1:?,2:good_actor,,0.928
15013,1:?,2:good_actor,,0.928
15014,1:?,2:good_actor,,0.928
15015,1:?,2:good_actor,,0.928
15016,1:?,2:good_actor,,0.928
15017,1:?,2:good_actor,,0.928
15018,1:?,2:good_actor,,0.928
15019,1:?,2:good_actor,,0.928
15020,1:?,2:good_actor,,0.9
15021,1:?,2:good_actor,,0.928
15022,1:?,2:good_actor,,0.928
15023,1:?,2:good_actor,,0.928
15024,1:?,2:good_actor,,0.928
15025,1:?,2:good_actor,,0.928
15026,1:?,2:good_actor,,0.928
15027,1:?,2:good_actor,,0.928
15028,1:?,2:good_actor,,0.8
15029,1:?,2:good_actor,,0.928
15030,1:?,1:bad_actor,,1
15031,1:?,2:good_actor,,0.928
15032,1:?,2:good_actor,,0.928
15033,1:?,2:good_actor,,0.928
15034,1:?,2:good_actor,,0.928
15035,1:?,2:good_actor,,0.928
15036,1:?,2:good_actor,,0.928
15037,1:?,2:good_actor,,0.928
15038,1:?,2:good_actor,,0.928
15039,1:?,2:good_actor,,0.928
15040,1:?,2:good_actor,,0.928
15041,1:?,2:good_actor,,0.928
15042,1:?,2:good_actor,,0.928
15043,1:?,2:good_actor,,0.928
15044,1:?,2:good_actor,,0.928
15045,1:?,2:good_actor,,0.928
15046,1:?,2:good_actor,,0.928
15047,1:?,2:good_actor,,0.928
15048,1:?,2:good_actor,,0.928
15049,1:?,2:good_actor,,0.928
15050,1:?,2:good_actor,,0.928
15051,1:?,2:good_actor,,0.928
