inst#,actual,predicted,error,prediction
c2943a9bd6d235ffb2f52ee82844562d,1:?,2:good_actor,,0.699
c2996065f9c13173be276b5fafef2470,1:?,1:bad_actor,,0.999
c299c846329b3e53935bcc34dffa2503,1:?,1:bad_actor,,0.762
c29f42b4070f3874a6f75ff2730f1bce,1:?,1:bad_actor,,0.999
c2a6bee4f1e83387b68f96162f02727f,1:?,2:good_actor,,0.691
c2a873ec4fca37a485d5f4821c63b884,1:?,1:bad_actor,,0.762
c2a90f6af61f363ebdf06df4c0e0bf38,1:?,1:bad_actor,,0.997
c2acb0eafd4c3a14a665285c5b0b6ff1,1:?,2:good_actor,,0.691
c2b5a9596aa43a4ca6157ed9abdfeaa1,1:?,1:bad_actor,,0.762
c2b9bb9564533b9d9fe3077ea02d0d30,1:?,2:good_actor,,0.691
c2bb7636ee843992bce5681819ca3129,1:?,1:bad_actor,,0.762
c2bc717abaa43b62ac90f272bbca7e04,1:?,2:good_actor,,0.691
c2c0909d46e63ee0ad73d6ae9ad42a3f,1:?,2:good_actor,,0.691
c2c193e129b4364cbb224def7ba6598f,1:?,2:good_actor,,0.691
c2c4feb2ca213c2b9aef3cf11f246ead,1:?,1:bad_actor,,0.762
c2c892ca6e853defac0d3e18791f8d1a,1:?,1:bad_actor,,0.999
c2c977ea0695371dba00981761651d19,1:?,2:good_actor,,0.699
c2cde5bbc2b438fba957f800fcfb9274,1:?,2:good_actor,,0.691
c2d07a9b88af3343a048e99a2c1b9dd3,1:?,1:bad_actor,,0.762
c2d161db07ae3c97a553e6012f6204a9,1:?,1:bad_actor,,0.762
c2d297c3efd13726a5ab772a9aa55874,1:?,2:good_actor,,0.691
c2d4e61b7c063e95bc8967c3ba6061c5,1:?,2:good_actor,,0.691
c2d96fa3b29f390eb43db8ff93a95196,1:?,2:good_actor,,0.699
c2da382f1d4636b2b5a584cff1e90e6d,1:?,1:bad_actor,,0.997
c2dce2c914f535f9ae4851d4aec127d8,1:?,1:bad_actor,,0.762
c2defa3aefaf3fada400694378a2c6f6,1:?,1:bad_actor,,0.762
c2e2a6cb87113bccbd1ec1d8c3eb8aba,1:?,2:good_actor,,0.691
c2e59561e71832069eb957955702630d,1:?,2:good_actor,,0.691
c2f18301a98237839a7731de2b14e249,1:?,2:good_actor,,0.699
c2f4c95b414a359da69f7a0bf499f610,1:?,2:good_actor,,0.691
c2f579701f3b3635a13cfd7954a90174,1:?,1:bad_actor,,0.762
c2fbe2d31f0f3db1a243c5c22277f5e9,1:?,2:good_actor,,0.691
c30001ca260f338e8211d744b16d0137,1:?,2:good_actor,,0.699
c3018c3ac3053bd9ba0f5fcd47f92679,1:?,2:good_actor,,0.691
c3071f529fdd3ad29a89a1d73417ec49,1:?,2:good_actor,,0.691
c30862463db9399a975a7587970bfa7a,1:?,2:good_actor,,0.691
c30f5d4edff23c39abc3d65802c4e52c,1:?,2:good_actor,,0.691
c31211fff04737ca8188389bf47cdffe,1:?,2:good_actor,,0.691
c313cc91557030148451cacf557f387c,1:?,2:good_actor,,0.691
c3153bfc77c43027ae28b2b826c44d6b,1:?,2:good_actor,,0.691
c315a2ce846d3cbe89406df82d8bd0a4,1:?,1:bad_actor,,0.762
c316f386d995308bbd6c452f70e82b37,1:?,2:good_actor,,0.691
c31a31428a5c324eb6a3a6ee7f5bb446,1:?,2:good_actor,,0.699
c31b58d7515d3d3f94c51c85e6fc5337,1:?,1:bad_actor,,0.762
c31c282136d53efea2fa734d8674118a,1:?,2:good_actor,,0.691
c31cd7b4d8da3becb04b97630b5ad710,1:?,1:bad_actor,,0.762
c31d078c44af3bc2bf91f12a02fe08a9,1:?,2:good_actor,,0.699
c321e16842bf32cd99cfb640b79aa08e,1:?,2:good_actor,,0.691
c324d353926d3cbab4221e014b8b79cf,1:?,2:good_actor,,0.699
c324ef6b82a433b79d959c8498282bfe,1:?,2:good_actor,,0.691
c324f1fd7ed93020bb001555115e6a15,1:?,1:bad_actor,,0.997
c3257ac256c5327f80337e620793c024,1:?,1:bad_actor,,0.762
c32b7a36b34933ef97d12e6eaa3762ff,1:?,2:good_actor,,0.699
c32d7deaa51131dd8750b55d723e2d25,1:?,1:bad_actor,,0.762
c32efada11d23213ba51fff3c724f566,1:?,1:bad_actor,,0.762
c3335f8928703484ae058124669b8421,1:?,2:good_actor,,0.699
c3346f5aedc13899a3d4148084f0d359,1:?,1:bad_actor,,0.999
c335d48817e83fd3a85b5f7dadb4a216,1:?,2:good_actor,,0.691
c335e41c687a3eb2a2343cc32ee8f3ac,1:?,2:good_actor,,0.699
c344faa2c69332fe8587cfe9430dae3f,1:?,1:bad_actor,,0.762
c34841a9e01134aea0e29f07619e8a89,1:?,2:good_actor,,0.691
c34896334d023f2a8da52d512209e98f,1:?,1:bad_actor,,0.762
c350df271b993279ad76100d90dcab28,1:?,1:bad_actor,,0.762
c351d717f63038868a463f498fe1351d,1:?,2:good_actor,,0.699
c3661edb5585391eb24f92bb3ee5d69e,1:?,1:bad_actor,,0.762
c36d785998c43de79fefb791547542b1,1:?,2:good_actor,,0.691
c371740a5ef036ddbb8e890b432077fd,1:?,1:bad_actor,,0.762
c377b0b5b64634c980cb99e4bd0c3b37,1:?,1:bad_actor,,0.762
c3780390795a341cb28b48944e4bc67d,1:?,1:bad_actor,,0.762
c37a3d9c95e233d2b2385d00cdc2b38f,1:?,2:good_actor,,0.691
c37c658fb488397e91b3055867d7bff6,1:?,2:good_actor,,0.691
c380c3451a4438c5930cb23da3b3c3a4,1:?,1:bad_actor,,0.997
c381b8fb5daa3b8ebedbf3baa4d3f83a,1:?,2:good_actor,,0.691
c3897c11f74a34f2a6a1ecc035ebeb30,1:?,2:good_actor,,0.691
c38c15252aa8340484027a9576f0b110,1:?,2:good_actor,,0.691
c39184de154e39e4b35247c4bf168e8c,1:?,1:bad_actor,,0.997
c39b2b2da85431f1ae8ab3f4ae37656f,1:?,2:good_actor,,0.691
c39f90f7a010309ba232ed1ff241defb,1:?,2:good_actor,,0.691
c39ff54d232f31ba9d36f51af6a41368,1:?,2:good_actor,,0.691
c3a1f3c309253e9d955d2edbf2a1bbff,1:?,1:bad_actor,,0.762
c3a757dadb4e3d05b4f7e50fa8204fe8,1:?,1:bad_actor,,0.762
c3ac9b486ea83ba88ac42a2d3cbfc17b,1:?,2:good_actor,,0.699
c3af43ceb65733ef8690836a0db9349c,1:?,2:good_actor,,0.691
c3b256be79773730b522d909f811b204,1:?,2:good_actor,,0.691
c3b5abbbe2463a0197c98bab9515fe8b,1:?,2:good_actor,,0.699
c3b76a4e154a30fda274060d5e64666e,1:?,1:bad_actor,,0.762
c3bc1a4757c336839b3165789ce6ef94,1:?,2:good_actor,,0.691
c3bce1bd8b6b31f8a9b0534b45079c02,1:?,1:bad_actor,,0.762
c3bdb11495fa358ba3d32adb038ffb22,1:?,2:good_actor,,0.691
c3bef19ccc6a3bcc9397ca145fd15c1e,1:?,2:good_actor,,0.691
c3c04e7411823e78b46ffe8cf385323d,1:?,2:good_actor,,0.691
c3c69389bb4c3d4196739171402cc11a,1:?,1:bad_actor,,0.997
c3c69d02736d37cd8eab9fa07b7ca46b,1:?,2:good_actor,,0.691
c3d067e3e57934f5b278c9ec03725e09,1:?,1:bad_actor,,0.762
c3d0862c5ae937cfad9698bc2ddf8b59,1:?,1:bad_actor,,0.762
c3d2790ec5c43d53aa5d1825cbffe2d9,1:?,2:good_actor,,0.691
c3d7bd91a9d436e5b1845a73ed8672cd,1:?,2:good_actor,,0.691
c3dc9d4636113a8c85b77710fbe0d216,1:?,2:good_actor,,0.691
c3de219e430f3f069c95cce94c8e6833,1:?,2:good_actor,,0.691
c3dfee9b1a993b77b21b0248d7c216a7,1:?,2:good_actor,,0.691
c3e19542634d387fbfb5442c7431ea96,1:?,2:good_actor,,0.699
c3e1f9a0d3f73e66ab13e79461341190,1:?,2:good_actor,,0.691
c3e58f17385d3fffb1fbdcdca443508a,1:?,1:bad_actor,,0.762
c3eafaa665dc3f0abb76c48472f35531,1:?,1:bad_actor,,0.762
c3ebe8d448ee3fad8f8a103934065306,1:?,2:good_actor,,0.691
c3ef8cd86ad43b60b3780ba9164a5e38,1:?,2:good_actor,,0.691
c3f068c644ce31ada95756ed991fec49,1:?,2:good_actor,,0.691
c3f30e8e1f5539229120daed0b3fc5d6,1:?,2:good_actor,,0.691
c3f73fb74bba3fbfa0dfdc7de36e23c7,1:?,2:good_actor,,0.691
c3fcc3f4b23c3ca2aa4209da358af7bf,1:?,2:good_actor,,0.691
c3fe2cb4f61a38879fafbd7d4c2c1833,1:?,2:good_actor,,0.699
c40ad08e5d1c3f6c8deec405943dc36e,1:?,2:good_actor,,0.699
c411fda1dd133d5ebb90e89fa82ed25d,1:?,1:bad_actor,,0.762
c414cbfd94373e168c983d641190e2d5,1:?,2:good_actor,,0.691
c4154e208eab3c38907251139a89368b,1:?,2:good_actor,,0.691
c4169e9ec4253356bb2782dfb820c07d,1:?,2:good_actor,,0.691
c4182aa6f1dd325eb11c8938779d183b,1:?,1:bad_actor,,0.999
c41f04dd7a40368f9194b5bfc3e920f2,1:?,1:bad_actor,,0.762
c423eb4cd9fb35e4a5f8ccae4cc554e3,1:?,2:good_actor,,0.691
c426c1f881a23152add5463473379059,1:?,2:good_actor,,0.699
c42ac287a766312ca728d5ed8215b160,1:?,2:good_actor,,0.691
c42d68645cdd373590ee25fd716a64a9,1:?,1:bad_actor,,0.762
c42db5406f513380adbd98832922ca26,1:?,1:bad_actor,,0.762
c4333ce0cf26319caf1bbe5e60470248,1:?,2:good_actor,,0.691
c4335d66d8a83f28b4e0a5c76eac1d56,1:?,2:good_actor,,0.691
c43af6cdadbd3eceb8e2dba4aad8360c,1:?,2:good_actor,,0.691
c441401da0fb3913bc49f603df42f94f,1:?,1:bad_actor,,0.762
c44465e51e933108957c94b99c84e7a5,1:?,2:good_actor,,0.691
c44990cd79c4336fadf0a832f71035a0,1:?,1:bad_actor,,0.762
c44b041f2deb35db83765778c54ccaad,1:?,2:good_actor,,0.691
c452303fb86c3423b6c06ea0585b7a52,1:?,1:bad_actor,,0.762
c45549169cb53250a4ea2def14a9f005,1:?,2:good_actor,,0.691
c455f5805c5d356ab121c68482baeb93,1:?,1:bad_actor,,0.999
c464837228de3fd29e2cc4a8e28c5232,1:?,2:good_actor,,0.691
c46d522d002c39808d7bfa3cce3b1dd9,1:?,1:bad_actor,,0.8
c475648ace5e39f4ab97d1aba2597a46,1:?,1:bad_actor,,0.762
c4783246f46b3eb0897022bfc916c2f6,1:?,1:bad_actor,,0.999
c47da2f37ee43d4e88543bdcdfc3cd5a,1:?,2:good_actor,,0.691
c480db5ceb63308fbe7c477b244b5025,1:?,1:bad_actor,,0.762
c487d83d849537168cb29598bd1be23f,1:?,2:good_actor,,0.691
c48a5773e96335a6ae058eaa3c1c7e5c,1:?,2:good_actor,,0.691
c48c07ae8abd34308e0d8b0c19ddbe85,1:?,1:bad_actor,,0.999
c4946322df74344cac4f97671f7db671,1:?,2:good_actor,,0.691
c4985966c2e5303fb86a7545ef4f9c43,1:?,1:bad_actor,,0.762
c49b5d213aab3d5cad1c7b984c47bff6,1:?,1:bad_actor,,0.762
c49c078e81713e82920e082a4c0d951e,1:?,2:good_actor,,0.699
c4a1095900c5374db24f7ed72bab04c7,1:?,1:bad_actor,,0.999
c4a12aa11ed2374ba1549d49f962f356,1:?,1:bad_actor,,0.762
c4a631062a8932b89aadfcb1f7455e8e,1:?,1:bad_actor,,0.762
c4ab8e13d5543f3b81781b8a1e362605,1:?,2:good_actor,,0.691
c4af42ecba8c30d29d32415a0040d981,1:?,1:bad_actor,,0.762
c4b274b19243389099ae9a78536fef81,1:?,2:good_actor,,0.691
c4b313bcbe033079bf66c4e7622ffc42,1:?,1:bad_actor,,0.997
c4b6024c7242335f81d999944b54f6d7,1:?,2:good_actor,,0.691
c4ba8cee4bf531e9aa95d40d312b6016,1:?,2:good_actor,,0.699
c4c59fd6aff737d2b380d074c391430f,1:?,2:good_actor,,0.691
c4c7be1b446b35a0a23ebd2398a0b1de,1:?,2:good_actor,,0.691
c4c7bfaf179232b785f6e96a121df0db,1:?,1:bad_actor,,0.999
c4cb9fb6d8cf322aaa853cff19b32639,1:?,2:good_actor,,0.691
c4cbd13bd56e37e1b6a9aff71a25a19d,1:?,2:good_actor,,0.691
c4cbee40bdbe3bb4afa101727ff96651,1:?,1:bad_actor,,0.762
c4cccbb8e4ab3cabafc44e70023f160c,1:?,2:good_actor,,0.691
c4d3676dc38337208a9c552eacae336f,1:?,1:bad_actor,,0.762
c4e2303d3e9c37eeb1d3f8bed739a2e4,1:?,1:bad_actor,,0.762
c4e5e3dfa2de3fbf8c4246376991551b,1:?,1:bad_actor,,0.999
c4e6a5ba9a423460b9994601135a38b0,1:?,1:bad_actor,,0.999
c4ed191819e933b9ba5f572fb94880ac,1:?,2:good_actor,,0.691
c4f0368431b63dc4b570131de9af7978,1:?,2:good_actor,,0.699
c4fc9a6b232b3d41a92ab3fbebfa2ac8,1:?,2:good_actor,,0.691
c4fd4d5a151537f280b6a6d95793fc94,1:?,1:bad_actor,,0.762
c506f690a01431efbda6d584cc325994,1:?,2:good_actor,,0.691
c50737d385393365912ee4d41b193799,1:?,2:good_actor,,0.691
c508bee7485639d69b64fea7963ede04,1:?,2:good_actor,,0.691
c50a1b4ef1ed3d1596ac2ffeafcc21f2,1:?,1:bad_actor,,0.762
c50e98a39b373df2b2452e241c47d7fb,1:?,2:good_actor,,0.691
c51452560255330aa26ce5b95ad5617f,1:?,1:bad_actor,,0.762
c518b9f84d233f40a2015003d5c1ac79,1:?,1:bad_actor,,0.762
c5206f40f84c31f6a71502cd4857484d,1:?,1:bad_actor,,0.762
c520ebebc8213b63b416f67c6e6c365d,1:?,1:bad_actor,,0.762
c5235007192f378c9704664bc17e737e,1:?,2:good_actor,,0.691
c52666588f3833ce9dd8ad0299eda141,1:?,1:bad_actor,,0.762
c52c2b3350c13288ab14629a90b8b0d6,1:?,2:good_actor,,0.699
c535383e196234d3bd00bf8fe9747e36,1:?,1:bad_actor,,0.997
c53828fc0e59398298173f1a3f349b5f,1:?,1:bad_actor,,0.762
c53984afe4e532cbbb8b3162d60ddf5d,1:?,1:bad_actor,,0.98
c53a666bf1b93d408d44cd6779599da1,1:?,1:bad_actor,,0.999
c543b1a0c0043f3bafff5be9a3ca6dd4,1:?,1:bad_actor,,0.762
c544777005813d29bedca528beaef63b,1:?,2:good_actor,,0.691
c54e403b518c3a18b76e5637864dea5a,1:?,2:good_actor,,0.691
c54f4512458433bc9a5db1ac2f42ed7b,1:?,2:good_actor,,0.691
c550f37ea13b38c4862428981e2d4edc,1:?,1:bad_actor,,0.762
c5563ab21cdb33b1b0debcdd4a1e03dc,1:?,1:bad_actor,,0.997
c55d3369e2d235dea0e4a6e1e4bf15f6,1:?,2:good_actor,,0.699
c55dc4f6646f34d9a66c17665c09d67f,1:?,2:good_actor,,0.691
c5629d81f44c3212bd8d758dfa0eccc9,1:?,1:bad_actor,,0.762
c56d36e170d63d53b8868010953e4fb0,1:?,1:bad_actor,,0.762
c56d47ee721b355d9a72694e554148c1,1:?,1:bad_actor,,0.762
c56faebe0983325786bb51677cb79e39,1:?,2:good_actor,,0.691
c57177dc4b6f30aeb4d5e1c9a952df75,1:?,1:bad_actor,,0.999
c578c26f76343d35a198598f1dedfa4d,1:?,1:bad_actor,,0.762
c579dc67b3d8388d9299311385a96c38,1:?,2:good_actor,,0.691
c58328eea4113a6daf42e687524e79be,1:?,1:bad_actor,,0.762
c589c733caf535d0805422f78a0a8053,1:?,2:good_actor,,0.691
c58e9081e21936b79985456ced05f265,1:?,1:bad_actor,,0.762
c596982132ed37d2908ba28b691f7ea1,1:?,2:good_actor,,0.691
c59875502a53376fb7d3c1ce2f58ae01,1:?,1:bad_actor,,0.762
c598b13c8abc3042994357857b3ab57d,1:?,2:good_actor,,0.699
c59bd4bce9fb33559ce14ea58bd1f131,1:?,2:good_actor,,0.691
c59c8e3926c539f5abd97fd5ab109218,1:?,2:good_actor,,0.691
c59f86535a5c3cd0a2035ca88c525458,1:?,2:good_actor,,0.691
c59fc83692503ca191896956cf13a8f6,1:?,2:good_actor,,0.691
c5a5a221df9f30238b1f60329b81a2e7,1:?,2:good_actor,,0.691
c5aa61e4c8783094b808baa398ea4746,1:?,1:bad_actor,,0.999
c5b3e2923e4b3fe5bb1d706298f1451f,1:?,2:good_actor,,0.691
c5b5f8b3b70f3050bb6b37819aac8d71,1:?,2:good_actor,,0.691
c5b6c94df3d334118d7ce769d16d616a,1:?,2:good_actor,,0.691
c5b94ee3cdb53e57be321e9a1eb09800,1:?,2:good_actor,,0.699
c5bc8e38f0ec3993865ba3ad917ee192,1:?,2:good_actor,,0.699
c5bd2018f7323fd8992b4c6cdf9ed927,1:?,2:good_actor,,0.691
c5c08c0ebb393e3b9accac87f326c900,1:?,2:good_actor,,0.691
c5c140769e2b3b458ac4a92c4db38285,1:?,2:good_actor,,0.691
c5c2705f5f9a37b7b8746f1d0ba7b6f9,1:?,1:bad_actor,,0.762
c5c818c9dbc434a2a985497908668bc3,1:?,2:good_actor,,0.699
c5c97676dc3431c88747ef6c41cf53b4,1:?,2:good_actor,,0.691
c5d0a1d57112334f8f691e70699c1d5c,1:?,2:good_actor,,0.691
c5d0e58e1dce3b8f9a23b9e4971291a7,1:?,1:bad_actor,,0.762
c5d3152e727e308da8b22fb902b0e572,1:?,1:bad_actor,,0.762
c5d6cb8fb2433d3cb1cf5ebe9581af9d,1:?,1:bad_actor,,0.762
c5dfae8c820439d69bf24a982f12d36d,1:?,2:good_actor,,0.691
c5e967620dbd33ba82e7c874bb9c7581,1:?,1:bad_actor,,0.999
c5ee93b58e9132fea75ce090fecb5c57,1:?,2:good_actor,,0.699
c5ef3dfa8c5e3a5da0a0b7163352d604,1:?,2:good_actor,,0.699
c5f0265a7d2b38b88b1f45a843616356,1:?,2:good_actor,,0.691
c5f0adcfeddd387f8eed9ea2fe8e77c7,1:?,2:good_actor,,0.691
c5f2fff9f51e3837bfc659f547f3f217,1:?,2:good_actor,,0.699
c5fb315dd80f343686d90b3d550fa8fd,1:?,2:good_actor,,0.699
c5fb7b526dca35a1873bba28af1a596f,1:?,2:good_actor,,0.691
c5fdb02d0c983044ba34d36d543d8dd9,1:?,1:bad_actor,,0.762
c5fe7a4140273ddcb0bb1d8ccccf04e0,1:?,1:bad_actor,,0.762
c605a69deae03009aa012753f1370cbf,1:?,1:bad_actor,,0.98
c61085ec066532faab300f0fb47dcbab,1:?,1:bad_actor,,0.762
c612dd063c1b325eb9cd96edaf8f60fb,1:?,2:good_actor,,0.691
c61672b12be4359b9b9e8ccdb6d5d70a,1:?,1:bad_actor,,0.762
c61b0564a4ad3d319ec1390c0167fc24,1:?,2:good_actor,,0.691
c61bf737241d32a8bf45a4bcfa088ad7,1:?,1:bad_actor,,0.762
c62149e32651357e8a620645e60f9c7b,1:?,2:good_actor,,0.699
c624b33866b2350fbc7795e17d66cc9b,1:?,2:good_actor,,0.691
c6297423af35322aa70095e125e1d15f,1:?,1:bad_actor,,0.762
c63877101c7f3de69bdce73c2cf9e14c,1:?,2:good_actor,,0.691
c639602c6c483c0db8ee2353ce004ee9,1:?,1:bad_actor,,0.999
c63e8030d60f3814a0bd9d92c20c8dff,1:?,1:bad_actor,,0.762
c6465ff088b7360ebf19835c48f6edb8,1:?,2:good_actor,,0.691
c647fa0dde2e3656aba41aab3e0c485b,1:?,2:good_actor,,0.691
c64899abd78137bea3029135c2e2e2f1,1:?,1:bad_actor,,0.762
c650cb9034fc30d4913f30f15ae503ea,1:?,1:bad_actor,,0.999
c6527cebf1ad3b45a2f5fbf6659bd6bf,1:?,2:good_actor,,0.691
c6542ecdfde63df4bea04fcd9cc58af6,1:?,2:good_actor,,0.691
c654b5c925d4370aa2b34296c304a347,1:?,2:good_actor,,0.691
c65d3a8147e530f08e1d9b907e1deded,1:?,1:bad_actor,,0.762
c661f82029c039c5b565d274ce122380,1:?,2:good_actor,,0.691
c662e3c0a4193684bdfba1d478415ac4,1:?,2:good_actor,,0.691
c6675b6eda4a37cab451c5fe1f559484,1:?,1:bad_actor,,0.762
c66a98ed2ea437e79a33e2928ec37d84,1:?,2:good_actor,,0.699
c66a9eac3b1f3e78a5d447dd0591f26f,1:?,2:good_actor,,0.691
c66e6be47be830398baed832e78f22c8,1:?,2:good_actor,,0.691
c6702e63449c3e5eba2b46548853cd65,1:?,2:good_actor,,0.699
c670406fce4938a69eaeda311a31340f,1:?,1:bad_actor,,0.762
c6779c44ae7832ffaae519913913d58d,1:?,2:good_actor,,0.691
c67809a04b0f3b02982808627f1288ee,1:?,2:good_actor,,0.691
c679345232e230d29c8d91ec97ff646f,1:?,2:good_actor,,0.699
c67c0d0f0c593df7b8f06d21ef5fb848,1:?,2:good_actor,,0.699
c67cdba280003f6f8f2a8b5464c8fa65,1:?,1:bad_actor,,0.762
c684e198c9503b9ca1257ac0683d4841,1:?,2:good_actor,,0.691
c68e9ea238af3a25a9111ace00299727,1:?,2:good_actor,,0.691
c696d47e3bbf3eaeabbdacc4db52c6a0,1:?,1:bad_actor,,0.98
c69769c907993b1e817f5e3335cbc265,1:?,1:bad_actor,,0.997
c697f9a95fd43ac088162ce0c57110bd,1:?,2:good_actor,,0.691
c69ec7d8fb5232b5aa7597b13692d757,1:?,2:good_actor,,0.691
c69f1ed1bd13324cb439d4f2327f832c,1:?,2:good_actor,,0.691
c6a3137b2f3f34d1b8e6cbe8a6444e61,1:?,1:bad_actor,,0.999
c6a753f886273f7ba65b5d1b7c02baf6,1:?,1:bad_actor,,0.762
c6a81cdb11b23b888a22ca5104404084,1:?,2:good_actor,,0.699
c6a9cb58375e3cab9f991c11be94eca9,1:?,2:good_actor,,0.699
c6b2db2a02173286898bea75264cd7c9,1:?,2:good_actor,,0.699
c6bc7f972cbc3f518dae9bbbef66a080,1:?,1:bad_actor,,0.762
c6bd37b0f297305883e0707c204775cb,1:?,1:bad_actor,,0.762
c6bd8bddc10236148cfd7dc2529b2f1a,1:?,2:good_actor,,0.691
c6bf3d2a1d533ea587feb97962048478,1:?,2:good_actor,,0.691
c6c5bebe8e543ea5bbcee7a119b9a2f1,1:?,2:good_actor,,0.691
c6c73f6b7238330cbe69ede4a60a08f8,1:?,1:bad_actor,,0.762
c6d157d38e7d34df8cceb76530dcd60c,1:?,1:bad_actor,,0.762
c6d333b7e07c3bcc9b35a2ba2b2ca8ed,1:?,1:bad_actor,,0.762
c6d7f4bda7113555b539e472c65ee542,1:?,2:good_actor,,0.691
c6d89ec212c232cdb7c350212b929f84,1:?,1:bad_actor,,0.8
c6d9a343311832a2bdaa7bbdbb0073d7,1:?,2:good_actor,,0.691
c6da5377204c33d78985704dfcb28ba0,1:?,2:good_actor,,0.691
c6e30cf0c66a37288c43dda83b03d25c,1:?,1:bad_actor,,0.999
c6e42f6d3f42389a98f0d8807ec0efa2,1:?,1:bad_actor,,0.762
c6e5b26ff4543de78d440757d79d2650,1:?,2:good_actor,,0.691
c6e7fd0f0c7a37fc80d28caeeaf1abb9,1:?,1:bad_actor,,0.762
c6e9bd9693ad30e1ab300fe2eb8675e5,1:?,1:bad_actor,,0.999
c6ea4708803d3996a78772f5145f0712,1:?,1:bad_actor,,0.762
c6ef4a34777c384b86bc5e2dc67f3483,1:?,2:good_actor,,0.699
c6f626b6258a36839ecaee7ee8ac6827,1:?,2:good_actor,,0.691
c6f75aaa30813a169a17d3b6d46de2a0,1:?,2:good_actor,,0.691
c6f8b774c3153678bfbb2e4d0ffd1bb2,1:?,2:good_actor,,0.699
c6fb1442db4d3d4bb654ea99b710e268,1:?,2:good_actor,,0.691
c702368bdd2137b1828139478227fbe2,1:?,1:bad_actor,,0.762
c70b84d16b4838ccb3e530a20a185a49,1:?,2:good_actor,,0.691
c70e607e76713153a71dba593c63f744,1:?,1:bad_actor,,0.762
c71110875e3c3a44a34fad8219637fd0,1:?,1:bad_actor,,0.762
c71187265ec73a7abff9d6c535af9e72,1:?,1:bad_actor,,0.762
c714e0e1e86339ee987e77d07ae01bfa,1:?,1:bad_actor,,0.999
c7153cad5c763988a026ca43499d8d2a,1:?,2:good_actor,,0.691
c716943d0eaf374f8726d54b4f49efd8,1:?,1:bad_actor,,0.762
c7175cd806e03d9b89566d73a60b928d,1:?,1:bad_actor,,0.762
c71d2fc56b583b9a8cbfb51b0466d682,1:?,1:bad_actor,,0.999
c71d4adadd3b390c96cbb1982368ead1,1:?,1:bad_actor,,0.762
c71d9c4d91c73878814856a966c14f58,1:?,2:good_actor,,0.691
c71e189698e8388abcf5575c15c55d96,1:?,1:bad_actor,,0.999
c71e46caf6e13810a6e2648aa7fff3a0,1:?,2:good_actor,,0.691
c7216a06e9a33f50829e4ba8a977159d,1:?,2:good_actor,,0.691
c7274f33214831f4807b01840508e8ae,1:?,1:bad_actor,,0.762
c72c294c0053321bb0671818d1c238f8,1:?,2:good_actor,,0.691
c72dd8fb679f3557ae0de0e01be978af,1:?,2:good_actor,,0.691
c7372276a8103a2188e0359bfd640731,1:?,1:bad_actor,,0.999
c737832a26813244a858e207a134356d,1:?,2:good_actor,,0.691
c73a261bccb5369fbd003cfecf4e72e5,1:?,2:good_actor,,0.691
c73d8243d7343922875e4b68789128b7,1:?,2:good_actor,,0.691
c741a13ea94b37d089ca7fa24b1c1c13,1:?,2:good_actor,,0.691
c7421de1cbfb378ea38cb4cbb564eb7a,1:?,1:bad_actor,,0.762
c7435e89b61b370aa4c8a97fab39147b,1:?,2:good_actor,,0.691
c749e1dbe5ba3f3e98ca92b2354cbd51,1:?,2:good_actor,,0.691
c74c8e0adb4837fdbb2214356836f95d,1:?,2:good_actor,,0.699
c74d263846933334be6af0e192d58711,1:?,1:bad_actor,,0.762
c74d30e5c5523992839a644d081e657d,1:?,2:good_actor,,0.691
c74f557e129b30be977c19745ffd5386,1:?,1:bad_actor,,0.762
c7519c9bdf8d3f7a9354be803f402f9b,1:?,1:bad_actor,,0.762
c753f17adbcb31eeaa75c4389011472a,1:?,2:good_actor,,0.691
c75788e7d7893ae7a9c09c584cd962a0,1:?,1:bad_actor,,0.999
c757e7821709334f8a5bf259aac23b4a,1:?,2:good_actor,,0.691
c758f860980038f6a1bc6f4543dc9b4c,1:?,1:bad_actor,,0.762
c75cc4f8a89e3caa812934f32b05a814,1:?,1:bad_actor,,0.762
c75e272aca7537cd87b62745354039a5,1:?,2:good_actor,,0.691
c75ee47b55b9379aaa4f1c5cc3230d56,1:?,1:bad_actor,,0.762
c765002193cf30fbae70ba9e5e698c91,1:?,2:good_actor,,0.691
c767dfafcb203e8fb9fc5eebe2459711,1:?,2:good_actor,,0.699
c76d56b856aa37919b898f389e28117f,1:?,2:good_actor,,0.691
c773477162943483b820af6524dab4d0,1:?,1:bad_actor,,0.999
c77c4eee2c2c3dadaa36fb907dab6a99,1:?,2:good_actor,,0.699
c77daeda089b3a6ebfbd1ba1b6334c3e,1:?,2:good_actor,,0.691
c7839f7ce508352f80b562751ea684f7,1:?,1:bad_actor,,0.762
c78620d865a63a5b8b411e400ef32544,1:?,1:bad_actor,,0.762
c7876c2b15bc32bd97d8206acd6a1abc,1:?,1:bad_actor,,0.762
c787e28fe0da3b10afd2d223187b0f4d,1:?,1:bad_actor,,0.999
c7882e3c0a82380c819bf629297f14f9,1:?,2:good_actor,,0.699
c78bca96aeee3d4e8974c22dc686e302,1:?,2:good_actor,,0.699
c7920a5491d33d03958dcdbcdac38d3a,1:?,2:good_actor,,0.691
c79216f6f31b3b83b2b68140d1f329c8,1:?,2:good_actor,,0.691
c7935e186e1236f59458f8ce3f4ed966,1:?,1:bad_actor,,0.762
c79795119c9c3f67b4ad4b0414d0dfd9,1:?,2:good_actor,,0.691
