@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE default_profile numeric 
 @ATTRIBUTE default_profile_image numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE listed_count numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
 @ATTRIBUTE topic_net_betweenness_centrality numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_clustering_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric 
 @ATTRIBUTE topic_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric 
 @ATTRIBUTE verified numeric 
  @DATA 
 45a8c65816683cdfb900f4c0d75f53a2, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 22.666666666666668, 0.0, 6.0, 136.0, 1.0, 80.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 465859f266863995b75d1015f2af16e9, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 128.0, 0.0, 1.0, 128.0, 1.0, 78.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4751c9c0269a37c88221f421169ece9a, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 38.333333333333336, 2.0, 3.0, 115.0, 1.0, 96.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 48678d5b85ce3611bc0d8edb6a70b391, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 105.0, 1.0, 1.0, 105.0, 1.0, 81.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 48c8129fa4343983b5af4dd7c15d1e89, 23.0, 1.0, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 0.00031887755102040814, 0.0, 0.00031887755102040814, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 44.5, 1.0, 2.0, 89.0, 1.0, 42.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 49046b242495391cb99ddd3361bfa8d2, 23.0, 1.0, 0.0, 1.0, 52.7, 10.5, 2.0, 2.0, 1.0, 0.051426806366258605, 0.0511079288152382, 0.10285361273251721, 1.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.19759532657499707, 13.70975566839484, 13.70975566839484, 0.3558304237769779, 0.3558304237769779, -3.9565216266963597, -3.9565216266963597, 0.03781568328188249, 0.03781568328188249, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.02076777847702958, 13.720262000435943, 13.720262000435943, 0.34529053912313534, 0.34529053912313534, -3.9588937951143386, -3.9588937951143386, 0.07754314397061617, 0.07754314397061617, 2768.0, 1.0, 0.0, 35.0, 1.0, 3.0, 105.0, 2.0, 54.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 491fbd4ae71f34d281a5342100105c57, 30.0, 1.0, 0.0, 1.0, 7.433333333333334, 12.5, 2.0, 2.0, 1.0, 0.028079717488358955, 0.026675908894608955, 0.05615943497671791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 61.0, 0.0, 5.0, 305.0, 2.0, 87.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4b61e20fd5a435dba630867e75739f51, 441.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.011094674556213017, 0.0, 0.011094674556213017, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 194.0, 0.0, 0.0, 15.955555555555556, 31.0, 45.0, 718.0, 1.0, 1319.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4b862446e39136d6bbd0bc4fa5895ec7, 30.0, 1.0, 0.0, 1.0, 28.9, 12.5, 2.0, 3.0, 1.0, 0.05247419839920367, 0.05107038980545367, 0.10494839679840734, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 98.66666666666667, 2.0, 3.0, 296.0, 2.0, 108.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4d4ba30d761337f2956cc63020aa3a31, 324.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 11.571428571428571, 27.0, 49.0, 567.0, 1.0, 1383.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4d69dacd54a33b158fc98b73ff8f8dd2, 15.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 27.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4db9d6bf6dc43f448cd809ca72ec6004, 23.0, 1.0, 0.0, 1.0, ?, 11.0, 1.0, 1.0, 1.0, 0.00031887755102040814, 0.0, 0.00031887755102040814, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 29.0, 2.0, 4.0, 116.0, 1.0, 41.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4dfacd36bc403038b2fe8c9479c060ae, 31.0, 1.0, 0.0, 1.0, 15.066666666666666, 12.5, 2.0, 3.0, 1.0, 0.027377813191483955, 0.027377813191483955, 0.05475562638296791, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 33.666666666666664, 3.0, 9.0, 303.0, 2.0, 103.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4e6ec75ba6383d9e972b3f4330fdf299, 22.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 70.0, 1.0, 27.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4ef633e7d01b3395a35d5ab455de78f6, 693.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.011094674556213017, 0.0, 0.011094674556213017, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 194.0, 0.0, 0.0, 17.38888888888889, 21.0, 18.0, 313.0, 1.0, 1221.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4f2b27e71c7d3dc5be04e27e0de283ed, 386.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 12.916666666666666, 33.0, 24.0, 310.0, 1.0, 1042.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 4f7c0f3b18f23bef877f4f89a34fe9b9, 713.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 8.777777777777779, 15.0, 36.0, 316.0, 1.0, 1132.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 501aa8ed25d432d1a9f9c51e6236b8ac, 23.0, 1.0, 0.0, 1.0, 54.06666666666667, 12.5, 2.0, 2.0, 1.0, 0.05247419839920367, 0.05107038980545367, 0.10494839679840734, 0.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.3648149740647073, 13.709755668389958, 13.709755668389958, 0.3558304237769779, 0.3558304237769779, -3.9565216266962313, -3.9565216266962313, 0.037815683281882485, 0.037815683281882485, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.36375078665827565, 13.720262000435477, 13.720262000435477, 0.34529053912313534, 0.34529053912313534, -3.9588937951143084, -3.9588937951143084, 0.07754314397061617, 0.07754314397061617, 0.0, 1.0, 0.0, 19.6, 0.0, 5.0, 98.0, 2.0, 52.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 5188dfdebe1e39a7b004255932967060, 23.0, 1.0, 0.0, 1.0, 2.0500000000000003, 10.5, 2.0, 3.0, 1.0, 0.05281743304304124, 0.052498555492020836, 0.10563486608608248, 1.0, 0.0, 612.0000000000001, 612.0000000000001, 2.470278716131422e-05, 2.470278716131422e-05, 24.73863375370597, 24.73863375370597, 0.0006111132042795068, 0.0006111132042795068, 0.19759532657499707, 13.70975566839484, 13.70975566839484, 0.3558304237769779, 0.3558304237769779, -3.9565216266963597, -3.9565216266963597, 0.03781568328188249, 0.03781568328188249, 1.0, 611.9999985462372, 611.9999985462372, 0.9998327564773327, 0.9998327564773327, -24.738633749722986, -24.738633749722986, 0.004137376254946244, 0.004137376254946244, 0.02076777847702958, 13.720262000435943, 13.720262000435943, 0.34529053912313534, 0.34529053912313534, -3.9588937951143386, -3.9588937951143386, 0.07754314397061617, 0.07754314397061617, 2768.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 73.0, 2.0, 2.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 51aecef63ef334dfa33a408dd1d71557, 23.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 1.0, 0.10433162821986434, 0.0, 0.10433162821986434, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 2768.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 21.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 5339f5d3738c3bd6bddeee8c5f18b71d, 968.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 0.0, 0.0, 9.45, 27.0, 20.0, 189.0, 1.0, 1177.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
 5371821e67b53582bffbb293b2554dda, 2398.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 3.90625e-05, 0.0, 3.90625e-05, 0.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0, 1.0, 1.0, 3.6861313868613137, 33.0, 548.0, 2020.0, 1.0, 2104.0, 1.0, 1.0, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, 0.0 
